Date,Team,Opponent,Team Score,Opponent Score
2/9/2017,UNC Wilmington,James Madison,88,73
2/9/2017,Hawaii,Cal Poly SLO,74,65
2/9/2017,Purdue,Indiana,69,64
2/9/2017,Liberty,Gardner Webb,92,87
2/9/2017,Furman,Chattanooga,60,56
2/9/2017,Tennessee St,Tennessee Tech,72,59
2/9/2017,Belmont,Jacksonville St,66,53
2/9/2017,Wright St,WI Milwaukee,76,65
2/9/2017,Hartford,UMBC,84,77
2/9/2017,Lipscomb,FL Gulf Coast,65,60
2/9/2017,SC Upstate,Jacksonville,70,67
2/9/2017,North Florida,NJIT,91,69
2/9/2017,Kennesaw,Stetson,92,85
2/9/2017,Wagner,St Francis PA,76,74
2/9/2017,Mt St Mary's,Robert Morris,74,70
2/9/2017,North Texas,FL Atlantic,70,64
2/9/2017,Drexel,William & Mary,79,61
2/9/2017,Missouri KC,Utah Valley,84,76
2/9/2017,N Kentucky,WI Green Bay,69,67
2/9/2017,Duke,North Carolina,86,78
2/9/2017,E Illinois,TN Martin,81,71
2/9/2017,SE Missouri St,Edwardsville,71,67
2/9/2017,Seattle,Chicago St,90,65
2/9/2017,Valparaiso,Cleveland St,78,57
2/9/2017,IL Chicago,Youngstown St,84,81
2/9/2017,Montana,Southern Utah,70,55
2/9/2017,Wisconsin,Nebraska,70,69
2/9/2017,Utah,Washington St,74,70
2/9/2017,Idaho,N Colorado,88,76
2/9/2017,SMU,Temple,66,50
2/9/2017,Grand Canyon,UTRGV,76,57
2/9/2017,Wichita St,Missouri St,80,62
2/9/2017,Louisiana Tech,UTEP,62,61
2/9/2017,UCLA,Oregon,82,79
2/9/2017,CS Sacramento,Weber St,77,74
2/9/2017,CS Bakersfield,New Mexico St,72,53
2/9/2017,Long Beach St,UC Riverside,78,71
2/9/2017,Portland St,Idaho St,74,69
2/9/2017,USC,Oregon St,92,66
2/9/2017,Pepperdine,BYU,99,83
2/9/2017,New Orleans,McNeese St,69,63
2/9/2017,SF Austin,Incarnate Word,87,79
2/9/2017,Cent Arkansas,Abilene Chr,84,73
2/9/2017,Lamar,Sam Houston St,80,76
2/9/2017,Houston Bap,Northwestern LA,86,69
2/10/2017,Niagara,Canisius,94,81
2/10/2017,Monmouth NJ,Manhattan,62,58
2/10/2017,Penn,Columbia,70,62
2/10/2017,Princeton,Cornell,69,60
2/10/2017,Dayton,Rhode Island,75,74
2/10/2017,Oakland,Detroit,89,80
2/10/2017,Harvard,Brown,87,74
2/10/2017,Yale,Dartmouth,73,64
2/11/2017,Louisville,Miami FL,71,66
2/11/2017,Arizona,California,62,57
2/11/2017,Pepperdine,San Diego,65,60
2/11/2017,Loy Marymount,Portland,66,60
2/11/2017,Santa Clara,Pacific,64,47
2/11/2017,BYU,San Francisco,68,52
2/11/2017,Appalachian St,Georgia St,77,72
2/11/2017,Troy,ULL,100,88
2/11/2017,Montana St,Southern Utah,83,78
2/11/2017,Montana,Northern Arizona,76,59
2/11/2017,North Dakota,Idaho,88,65
2/11/2017,Connecticut,UCF,66,63
2/11/2017,Campbell,Presbyterian,70,57
2/11/2017,Liberty,Charleston So,76,69
2/11/2017,Winthrop,Gardner Webb,77,71
2/11/2017,Radford,High Point,69,68
2/11/2017,UNC Asheville,Longwood,91,69
2/11/2017,Chattanooga,Wofford,73,65
2/11/2017,UNC Greensboro,W Carolina,76,68
2/11/2017,VMI,Citadel,101,78
2/11/2017,ETSU,Mercer,88,71
2/11/2017,Akron,E Michigan,87,76
2/11/2017,Toledo,Kent,78,58
2/11/2017,W Michigan,N Illinois,76,67
2/11/2017,Ohio,Ball St,79,77
2/11/2017,Siena,Marist,84,77
2/11/2017,Rider,Quinnipiac,112,107
2/11/2017,Morehead St,E Kentucky,67,62
2/11/2017,Evansville,S Illinois,75,70
2/11/2017,St Louis,Duquesne,87,81
2/11/2017,Lipscomb,Stetson,97,85
2/11/2017,UC Irvine,Hawaii,72,58
2/11/2017,UC Davis,UC Riverside,77,63
2/11/2017,Long Island,F Dickinson,75,69
2/11/2017,Mt St Mary's,St Francis PA,81,62
2/11/2017,Sacred Heart,Central Conn,77,62
2/11/2017,Bryant,St Francis NY,80,69
2/11/2017,Princeton,Columbia,61,59
2/11/2017,MTSU,Charlotte,70,55
2/11/2017,Florida Intl,North Texas,90,71
2/11/2017,Louisiana Tech,UT San Antonio,72,66
2/11/2017,Marshall,WKU,84,79
2/11/2017,William & Mary,Col Charleston,89,79
2/11/2017,Delaware,James Madison,58,57
2/11/2017,Elon,UNC Wilmington,77,76
2/11/2017,Hofstra,Northeastern,74,64
2/11/2017,Florida,Texas A&M,71,62
2/11/2017,Minnesota,Rutgers,72,63
2/11/2017,Wake Forest,NC State,88,58
2/11/2017,West Virginia,Kansas St,85,66
2/11/2017,Buffalo,Bowling Green,88,74
2/11/2017,Boston Univ,Loyola MD,78,63
2/11/2017,St John's,Seton Hall,78,70
2/11/2017,Georgetown,Marquette,80,62
2/11/2017,Kentucky,Alabama,67,58
2/11/2017,Pittsburgh,Syracuse,80,75
2/11/2017,Duke,Clemson,64,62
2/11/2017,Penn St,Illinois,83,70
2/11/2017,Notre Dame,Florida St,84,72
2/11/2017,Baylor,TCU,70,52
2/11/2017,Kansas,Texas Tech,80,79
2/11/2017,N Dakota St,Denver,81,63
2/11/2017,South Dakota,S Dakota St,91,89
2/11/2017,Indiana St,Drake,84,60
2/11/2017,Richmond,La Salle,64,52
2/11/2017,Creighton,DePaul,93,58
2/11/2017,Massachusetts,St Joseph's PA,87,76
2/11/2017,Villanova,Xavier,73,57
2/11/2017,E Washington,N Colorado,70,44
2/11/2017,Utah Valley,Chicago St,87,54
2/11/2017,American Univ,Army,61,58
2/11/2017,Missouri,Vanderbilt,72,52
2/11/2017,Georgia,Tennessee,76,75
2/11/2017,Oklahoma St,Texas,84,71
2/11/2017,Maryland,Ohio St,86,77
2/11/2017,Furman,Samford,90,73
2/11/2017,Cleveland St,IL Chicago,66,63
2/11/2017,Robert Morris,Wagner,50,48
2/11/2017,Towson,Drexel,69,65
2/11/2017,Providence,Butler,71,65
2/11/2017,Colorado St,Fresno St,78,62
2/11/2017,E Illinois,SE Missouri St,86,80
2/11/2017,Utah,Washington,85,61
2/11/2017,Coastal Car,Ga Southern,82,70
2/11/2017,G Washington,St Bonaventure,76,70
2/11/2017,South Alabama,ULM,66,63
2/11/2017,Houston,Tulsa,73,64
2/11/2017,Georgia Tech,Boston College,65,54
2/11/2017,UT Arlington,Arkansas St,81,75
2/11/2017,Texas St,Ark Little Rock,56,49
2/11/2017,Jacksonville St,Tennessee St,63,57
2/11/2017,Mississippi,Auburn,90,84
2/11/2017,Michigan St,Iowa,77,66
2/11/2017,Iowa St,Oklahoma,80,64
2/11/2017,George Mason,Fordham,73,67
2/11/2017,Dartmouth,Brown,77,74
2/11/2017,San Jose St,UNLV,76,74
2/11/2017,Oral Roberts,IUPUI,74,68
2/11/2017,IPFW,NE Omaha,108,101
2/11/2017,Wright St,WI Green Bay,88,79
2/11/2017,N Kentucky,WI Milwaukee,69,63
2/11/2017,Valparaiso,Youngstown St,82,72
2/11/2017,FL Gulf Coast,Kennesaw,75,63
2/11/2017,Jacksonville,NJIT,76,73
2/11/2017,SC Upstate,North Florida,84,71
2/11/2017,Navy,Lafayette,68,60
2/11/2017,Harvard,Yale,75,67
2/11/2017,Rice,FL Atlantic,81,75
2/11/2017,South Carolina,Mississippi St,77,73
2/11/2017,Arizona St,Stanford,75,69
2/11/2017,South Florida,East Carolina,64,57
2/11/2017,TN Martin,Edwardsville,80,73
2/11/2017,Murray St,Austin Peay,102,58
2/11/2017,Missouri KC,Seattle,102,72
2/11/2017,VA Commonwealth,Davidson,74,60
2/11/2017,Old Dominion,UAB,83,62
2/11/2017,Arkansas,LSU,78,70
2/11/2017,Tennessee Tech,Belmont,83,70
2/11/2017,Grand Canyon,New Mexico St,83,71
2/11/2017,UTEP,Southern Miss,80,50
2/11/2017,Utah St,Wyoming,81,74
2/11/2017,Gonzaga,St Mary's CA,74,64
2/11/2017,CS Sacramento,Idaho St,75,63
2/11/2017,Illinois St,Bradley,64,50
2/11/2017,CS Northridge,Santa Barbara,77,55
2/11/2017,Weber St,Portland St,96,93
2/11/2017,Oregon,USC,81,70
2/11/2017,CS Fullerton,Long Beach St,74,69
2/11/2017,Miami OH,C Michigan,81,76
2/11/2017,Delaware St,Morgan St,56,45
2/11/2017,Alcorn St,MS Valley St,88,77
2/11/2017,Coppin St,Bethune-Cookman,76,72
2/11/2017,TAM C. Christi,McNeese St,73,66
2/11/2017,Florida A&M,NC A&T,83,77
2/11/2017,NC Central,S Carolina St,85,62
2/11/2017,Norfolk St,MD E Shore,75,69
2/11/2017,Abilene Chr,Northwestern LA,76,72
2/11/2017,Cent Arkansas,Nicholls St,106,83
2/11/2017,Alabama St,Alabama A&M,97,89
2/11/2017,Boise St,Air Force,76,66
2/11/2017,New Orleans,SE Louisiana,60,52
2/11/2017,Hampton,Howard,75,61
2/11/2017,TX Southern,Grambling,77,70
2/11/2017,Jackson St,Prairie View,78,69
2/11/2017,Sam Houston St,Incarnate Word,72,63
2/11/2017,Houston Bap,Lamar,94,87
2/11/2017,Ark Pine Bluff,Southern Univ,68,61
2/11/2017,CS Bakersfield,UTRGV,75,53
2/12/2017,Temple,Memphis,74,62
2/12/2017,Iona,Niagara,90,76
2/12/2017,St Peter's,Manhattan,69,50
2/12/2017,Stony Brook,Maine,67,66
2/12/2017,Holy Cross,Lehigh,61,45
2/12/2017,Michigan,Indiana,75,63
2/12/2017,Vermont,UMBC,77,74
2/12/2017,New Hampshire,Binghamton,63,55
2/12/2017,Hartford,MA Lowell,87,84
2/12/2017,SMU,Cincinnati,60,51
2/12/2017,Wichita St,Loyola-Chicago,81,64
2/12/2017,Northern Iowa,Missouri St,55,52
2/12/2017,San Diego St,Nevada,70,56
2/12/2017,UCLA,Oregon St,78,60
2/12/2017,Northwestern,Wisconsin,66,59
2/12/2017,Virginia Tech,Virginia,80,78
2/12/2017,Colorado,Washington St,81,49
2/12/2017,Penn,Cornell,82,63
2/13/2017,Appalachian St,Ga Southern,83,78
2/13/2017,ULL,South Alabama,87,61
2/13/2017,Furman,VMI,80,52
2/13/2017,Fairfield,Rider,69,67
2/13/2017,Monmouth NJ,Siena,102,82
2/13/2017,Louisville,Syracuse,76,72
2/13/2017,Coastal Car,Georgia St,65,64
2/13/2017,Texas Tech,Baylor,84,78
2/13/2017,Bucknell,Colgate,75,58
2/13/2017,Troy,ULM,73,72
2/13/2017,UT Arlington,Ark Little Rock,71,55
2/13/2017,Texas St,Arkansas St,62,58
2/13/2017,Kansas,West Virginia,84,80
2/13/2017,Villanova,DePaul,75,62
2/13/2017,MD E Shore,Bethune-Cookman,82,81
2/13/2017,Howard,Morgan St,70,67
2/13/2017,Coppin St,Delaware St,83,75
2/13/2017,S Carolina St,NC A&T,72,65
2/13/2017,NC Central,Florida A&M,78,73
2/13/2017,Alcorn St,Ark Pine Bluff,70,58
2/13/2017,Grambling,Prairie View,61,58
2/13/2017,Jackson St,TX Southern,71,62
2/13/2017,Southern Univ,MS Valley St,81,72
2/14/2017,Liberty,High Point,55,52
2/14/2017,Ball St,N Illinois,81,72
2/14/2017,W Michigan,Bowling Green,89,79
2/14/2017,Buffalo,C Michigan,99,93
2/14/2017,Ohio,E Michigan,79,71
2/14/2017,Akron,Toledo,71,65
2/14/2017,St Peter's,Marist,71,46
2/14/2017,Canisius,Iona,89,83
2/14/2017,Evansville,Drake,87,70
2/14/2017,George Mason,Richmond,93,70
2/14/2017,VA Commonwealth,St Joseph's PA,91,81
2/14/2017,Florida,Auburn,114,95
2/14/2017,Kentucky,Tennessee,83,58
2/14/2017,Purdue,Rutgers,74,55
2/14/2017,Notre Dame,Boston College,84,76
2/14/2017,Clemson,Wake Forest,95,83
2/14/2017,Virginia Tech,Pittsburgh,66,63
2/14/2017,UCF,Tulsa,71,53
2/14/2017,Nebraska,Penn St,82,66
2/14/2017,Denver,W Illinois,78,72
2/14/2017,Dayton,St Louis,85,63
2/14/2017,Georgia,Mississippi St,79,72
2/14/2017,Mississippi,LSU,96,76
2/14/2017,Oklahoma,Texas,70,66
2/14/2017,Michigan St,Ohio St,74,66
2/14/2017,Colorado St,Wyoming,78,73
2/14/2017,New Mexico,Boise St,78,73
2/14/2017,Kent,Miami OH,76,72
2/15/2017,Charleston So,Campbell,72,69
2/15/2017,Winthrop,Longwood,83,63
2/15/2017,UNC Asheville,Presbyterian,89,48
2/15/2017,Furman,W Carolina,74,62
2/15/2017,ETSU,Samford,79,77
2/15/2017,Chattanooga,VMI,74,68
2/15/2017,S Dakota St,IUPUI,81,67
2/15/2017,Wichita St,S Illinois,87,68
2/15/2017,Illinois St,Missouri St,67,66
2/15/2017,Loyola-Chicago,Indiana St,64,46
2/15/2017,New Hampshire,Maine,64,51
2/15/2017,Lafayette,American Univ,78,65
2/15/2017,Arkansas,South Carolina,83,76
2/15/2017,Providence,Xavier,75,63
2/15/2017,Maryland,Northwestern,74,64
2/15/2017,Iowa St,Kansas St,87,79
2/15/2017,East Carolina,Temple,78,64
2/15/2017,Cincinnati,South Florida,68,54
2/15/2017,Gardner Webb,Radford,70,59
2/15/2017,UNC Greensboro,Wofford,74,55
2/15/2017,IPFW,N Dakota St,77,61
2/15/2017,Davidson,G Washington,74,63
2/15/2017,Duquesne,Massachusetts,96,66
2/15/2017,Fordham,Rhode Island,53,43
2/15/2017,St Bonaventure,La Salle,83,65
2/15/2017,Albany NY,UMBC,78,69
2/15/2017,Stony Brook,Hartford,66,54
2/15/2017,Vermont,MA Lowell,87,66
2/15/2017,Boston Univ,Colgate,69,68
2/15/2017,Lehigh,Navy,74,55
2/15/2017,Army,Holy Cross,52,47
2/15/2017,Loyola MD,Bucknell,78,77
2/15/2017,Miami FL,Georgia Tech,70,61
2/15/2017,North Carolina,NC State,97,73
2/15/2017,Northern Iowa,Bradley,64,61
2/15/2017,Seton Hall,Creighton,87,81
2/15/2017,Alabama,Missouri,57,54
2/15/2017,Butler,St John's,110,86
2/15/2017,Minnesota,Indiana,75,74
2/15/2017,Duke,Virginia,65,55
2/15/2017,Oklahoma St,TCU,71,68
2/15/2017,SMU,Tulane,80,75
2/15/2017,Nevada,Air Force,78,59
2/15/2017,Cal Poly SLO,CS Northridge,85,71
2/15/2017,Fresno St,San Jose St,77,59
2/15/2017,San Diego St,Utah St,66,62
2/15/2017,TAM C. Christi,Incarnate Word,97,81
2/15/2017,Norfolk St,S Carolina St,81,70
2/16/2017,Gonzaga,San Francisco,96,61
2/16/2017,Pacific,Portland,76,65
2/16/2017,St Mary's CA,Loy Marymount,81,48
2/16/2017,Santa Clara,Pepperdine,106,55
2/16/2017,Siena,Manhattan,94,71
2/16/2017,Monmouth NJ,Niagara,93,75
2/16/2017,Austin Peay,E Illinois,85,80
2/16/2017,Belmont,E Kentucky,76,72
2/16/2017,Jacksonville,Kennesaw,79,78
2/16/2017,Long Island,St Francis NY,82,45
2/16/2017,Sacred Heart,F Dickinson,91,81
2/16/2017,St Francis PA,Central Conn,80,71
2/16/2017,Bryant,Robert Morris,81,73
2/16/2017,Louisiana Tech,FL Atlantic,95,69
2/16/2017,Southern Miss,Florida Intl,69,66
2/16/2017,MTSU,WKU,78,52
2/16/2017,Rice,UT San Antonio,80,68
2/16/2017,Col Charleston,Hofstra,76,72
2/16/2017,Delaware,Drexel,68,67
2/16/2017,Towson,Elon,85,66
2/16/2017,James Madison,William & Mary,95,92
2/16/2017,UNC Wilmington,Northeastern,66,65
2/16/2017,Vanderbilt,Texas A&M,72,67
2/16/2017,Michigan,Wisconsin,64,58
2/16/2017,Murray St,Edwardsville,84,73
2/16/2017,FL Gulf Coast,NJIT,80,73
2/16/2017,Stetson,SC Upstate,83,72
2/16/2017,Wagner,Mt St Mary's,69,65
2/16/2017,Marshall,UAB,74,59
2/16/2017,North Florida,Lipscomb,93,82
2/16/2017,N Kentucky,Cleveland St,62,60
2/16/2017,Wright St,Youngstown St,84,81
2/16/2017,NE Omaha,Oral Roberts,83,76
2/16/2017,UTEP,North Texas,77,71
2/16/2017,Arizona,Washington St,78,59
2/16/2017,Colorado,Oregon St,60,52
2/16/2017,Oregon,Utah,79,61
2/16/2017,Montana St,Portland St,92,90
2/16/2017,CS Sacramento,Montana,67,65
2/16/2017,Weber St,N Colorado,69,63
2/16/2017,Connecticut,Memphis,65,62
2/16/2017,Tennessee St,Morehead St,64,52
2/16/2017,CS Bakersfield,Utah Valley,80,71
2/16/2017,North Dakota,Idaho St,77,61
2/16/2017,Grand Canyon,Seattle,61,58
2/16/2017,Santa Barbara,Hawaii,56,54
2/16/2017,Long Beach St,UC Davis,78,69
2/16/2017,Arizona St,Washington,83,81
2/16/2017,BYU,San Diego,82,70
2/16/2017,CS Fullerton,UC Riverside,56,55
2/16/2017,Nicholls St,Cent Arkansas,96,89
2/16/2017,Houston Bap,Sam Houston St,88,77
2/16/2017,Abilene Chr,McNeese St,82,78
2/16/2017,SE Louisiana,Northwestern LA,73,66
2/16/2017,SF Austin,Lamar,70,61
2/17/2017,Fairfield,Quinnipiac,89,86
2/17/2017,Canisius,Rider,85,77
2/17/2017,Iona,Marist,95,88
2/17/2017,Harvard,Columbia,78,72
2/17/2017,Cornell,Dartmouth,69,65
2/17/2017,IL Chicago,Detroit,74,69
2/17/2017,Oakland,Valparaiso,82,71
2/17/2017,Penn,Brown,96,72
2/17/2017,Princeton,Yale,71,52
2/17/2017,E Washington,Idaho,77,67
2/17/2017,VA Commonwealth,Richmond,84,73
2/17/2017,Stanford,California,73,68
2/18/2017,Kentucky,Georgia,82,77
2/18/2017,Kansas St,Texas,64,61
2/18/2017,Nebraska,Ohio St,58,57
2/18/2017,North Carolina,Virginia,65,41
2/18/2017,Gonzaga,Pacific,82,61
2/18/2017,San Francisco,Portland,65,51
2/18/2017,Loy Marymount,Pepperdine,82,61
2/18/2017,San Diego,Santa Clara,60,58
2/18/2017,South Alabama,Appalachian St,87,74
2/18/2017,Ga Southern,Texas St,70,67
2/18/2017,Troy,Coastal Car,87,78
2/18/2017,Montana,Portland St,85,82
2/18/2017,Charleston So,High Point,76,75
2/18/2017,Gardner Webb,Presbyterian,84,56
2/18/2017,Winthrop,Liberty,84,67
2/18/2017,Radford,Longwood,79,72
2/18/2017,Wofford,W Carolina,84,56
2/18/2017,Samford,VMI,80,61
2/18/2017,ETSU,Chattanooga,65,51
2/18/2017,Ball St,C Michigan,109,100
2/18/2017,Ohio,Bowling Green,95,75
2/18/2017,W Michigan,E Michigan,88,80
2/18/2017,Kent,Akron,70,67
2/18/2017,Toledo,N Illinois,88,80
2/18/2017,Siena,Niagara,76,70
2/18/2017,Austin Peay,Edwardsville,92,84
2/18/2017,Belmont,Morehead St,89,73
2/18/2017,Missouri St,Drake,76,73
2/18/2017,Bradley,Evansville,84,72
2/18/2017,WI Green Bay,WI Milwaukee,80,56
2/18/2017,Stony Brook,Binghamton,76,55
2/18/2017,New Hampshire,Hartford,82,52
2/18/2017,Lipscomb,Jacksonville,81,69
2/18/2017,Robert Morris,Central Conn,74,64
2/18/2017,Mt St Mary's,F Dickinson,79,74
2/18/2017,Long Island,Sacred Heart,83,82
2/18/2017,Wagner,St Francis NY,73,55
2/18/2017,Dartmouth,Columbia,80,79
2/18/2017,Harvard,Cornell,87,75
2/18/2017,Old Dominion,Charlotte,72,48
2/18/2017,FL Atlantic,Southern Miss,94,82
2/18/2017,Louisiana Tech,Florida Intl,77,61
2/18/2017,UTEP,Rice,79,71
2/18/2017,Col Charleston,Northeastern,85,71
2/18/2017,William & Mary,Delaware,85,64
2/18/2017,UNC Wilmington,Hofstra,83,76
2/18/2017,Towson,James Madison,75,65
2/18/2017,Miami FL,Clemson,71,65
2/18/2017,Notre Dame,NC State,81,72
2/18/2017,Cincinnati,Tulsa,80,60
2/18/2017,Davidson,Massachusetts,79,74
2/18/2017,Villanova,Seton Hall,92,70
2/18/2017,Tennessee,Missouri,90,70
2/18/2017,Duke,Wake Forest,99,94
2/18/2017,Louisville,Virginia Tech,94,90
2/18/2017,Kansas,Baylor,67,65
2/18/2017,Mercer,Citadel,89,78
2/18/2017,UMBC,MA Lowell,108,102
2/18/2017,Army,Navy,71,68
2/18/2017,Florida,Mississippi St,57,52
2/18/2017,Illinois,Iowa,70,66
2/18/2017,West Virginia,Texas Tech,83,74
2/18/2017,UCF,East Carolina,61,58
2/18/2017,UNC Asheville,Campbell,66,53
2/18/2017,Dayton,St Bonaventure,76,72
2/18/2017,Fordham,St Louis,54,40
2/18/2017,FL Gulf Coast,SC Upstate,97,89
2/18/2017,Elon,Drexel,65,56
2/18/2017,UT Arlington,Georgia St,68,67
2/18/2017,Oregon,Colorado,101,73
2/18/2017,North Texas,UT San Antonio,83,73
2/18/2017,Alabama,LSU,90,72
2/18/2017,Wright St,Cleveland St,74,68
2/18/2017,Texas A&M,Auburn,81,62
2/18/2017,Purdue,Michigan St,80,63
2/18/2017,Pittsburgh,Florida St,80,66
2/18/2017,Montana St,CS Sacramento,62,59
2/18/2017,Tulane,South Florida,94,71
2/18/2017,UNC Greensboro,Furman,73,52
2/18/2017,N Dakota St,W Illinois,100,91
2/18/2017,Rhode Island,George Mason,77,74
2/18/2017,La Salle,St Joseph's PA,83,68
2/18/2017,NJIT,Stetson,60,56
2/18/2017,Bryant,St Francis PA,79,75
2/18/2017,San Jose St,Air Force,83,78
2/18/2017,South Dakota,Oral Roberts,86,72
2/18/2017,Kennesaw,North Florida,85,68
2/18/2017,Washington St,Arizona St,86,71
2/18/2017,ULL,ULM,85,84
2/18/2017,Southern Utah,Northern Arizona,84,68
2/18/2017,SE Missouri St,TN Martin,90,61
2/18/2017,Arkansas,Mississippi,98,80
2/18/2017,Northwestern,Rutgers,69,65
2/18/2017,Iowa St,TCU,84,71
2/18/2017,SMU,Houston,76,66
2/18/2017,Missouri KC,Chicago St,84,65
2/18/2017,MTSU,Marshall,97,86
2/18/2017,Boise St,Wyoming,91,87
2/18/2017,Fresno St,New Mexico,71,61
2/18/2017,Princeton,Brown,66,51
2/18/2017,S Dakota St,IPFW,97,89
2/18/2017,Youngstown St,N Kentucky,81,77
2/18/2017,Long Beach St,Santa Barbara,66,48
2/18/2017,Arizona,Washington,76,68
2/18/2017,Arkansas St,Ark Little Rock,67,58
2/18/2017,Oklahoma St,Oklahoma,96,92
2/18/2017,E Illinois,Murray St,82,65
2/18/2017,Tennessee Tech,Jacksonville St,79,78
2/18/2017,New Mexico St,UTRGV,107,101
2/18/2017,Penn,Yale,71,55
2/18/2017,Marquette,Xavier,83,61
2/18/2017,Nevada,Utah St,77,66
2/18/2017,Vanderbilt,South Carolina,71,62
2/18/2017,Tennessee St,E Kentucky,68,66
2/18/2017,North Dakota,Weber St,77,68
2/18/2017,N Colorado,Idaho St,87,81
2/18/2017,Grand Canyon,Utah Valley,77,71
2/18/2017,UCLA,USC,102,70
2/18/2017,St Mary's CA,BYU,70,57
2/18/2017,CS Bakersfield,Seattle,51,48
2/18/2017,Hawaii,Cal Poly SLO,82,61
2/18/2017,UC Irvine,UC Riverside,79,60
2/18/2017,CS Fullerton,UC Davis,79,72
2/18/2017,Buffalo,Miami OH,71,58
2/18/2017,Morgan St,Savannah St,83,75
2/18/2017,Northwestern LA,Nicholls St,80,78
2/18/2017,Wichita St,Northern Iowa,73,44
2/18/2017,Bethune-Cookman,Hampton,62,61
2/18/2017,NC Central,MD E Shore,82,69
2/18/2017,S Carolina St,Coppin St,84,79
2/18/2017,Incarnate Word,Sam Houston St,69,53
2/18/2017,New Orleans,Cent Arkansas,84,61
2/18/2017,Alcorn St,Alabama St,75,67
2/18/2017,Norfolk St,Florida A&M,77,65
2/18/2017,Howard,NC A&T,84,53
2/18/2017,Prairie View,MS Valley St,82,69
2/18/2017,SF Austin,SE Louisiana,60,52
2/18/2017,Grambling,Jackson St,62,59
2/18/2017,Southern Univ,Alabama A&M,77,64
2/18/2017,TAM C. Christi,Lamar,70,63
2/18/2017,TX Southern,Ark Pine Bluff,78,40
2/18/2017,Houston Bap,Randall,92,78
2/19/2017,IUPUI,Denver,83,72
2/19/2017,Wisconsin,Maryland,71,60
2/19/2017,Minnesota,Michigan,83,78
2/19/2017,Manhattan,Quinnipiac,95,74
2/19/2017,Marist,Canisius,76,74
2/19/2017,St Peter's,Fairfield,74,55
2/19/2017,Rider,Iona,103,85
2/19/2017,S Illinois,Indiana St,74,68
2/19/2017,Illinois St,Loyola-Chicago,65,63
2/19/2017,Albany NY,Maine,74,56
2/19/2017,G Washington,Duquesne,77,70
2/19/2017,Bucknell,Boston Univ,86,66
2/19/2017,Holy Cross,American Univ,69,54
2/19/2017,Butler,DePaul,82,66
2/19/2017,Valparaiso,Detroit,83,63
2/19/2017,Colgate,Loyola MD,66,56
2/19/2017,Lehigh,Lafayette,81,55
2/19/2017,WKU,UAB,76,64
2/19/2017,Oakland,IL Chicago,87,75
2/19/2017,Creighton,Georgetown,87,70
2/19/2017,Connecticut,Temple,64,63
2/19/2017,San Diego St,UNLV,77,64
2/19/2017,Georgia Tech,Syracuse,71,65
2/19/2017,Oregon St,Utah,68,67
2/20/2017,Coastal Car,South Alabama,81,77
2/20/2017,UT Arlington,Ga Southern,81,71
2/20/2017,Troy,Appalachian St,76,66
2/20/2017,Miami FL,Virginia,54,48
2/20/2017,Georgia St,Texas St,67,51
2/20/2017,West Virginia,Texas,77,62
2/20/2017,Florida St,Boston College,104,72
2/20/2017,Iowa St,Texas Tech,82,80
2/20/2017,Coppin St,Savannah St,84,83
2/20/2017,NC Central,Howard,66,59
2/20/2017,Bethune-Cookman,Norfolk St,75,65
2/20/2017,Morgan St,Delaware St,65,54
2/20/2017,MD E Shore,NC A&T,106,95
2/20/2017,Hampton,Florida A&M,76,69
2/20/2017,Alcorn St,Alabama A&M,74,59
2/20/2017,Southern Univ,Alabama St,79,73
2/20/2017,Prairie View,Ark Pine Bluff,73,55
2/20/2017,TX Southern,MS Valley St,92,61
2/20/2017,Portland,Walla Walla,96,58
2/21/2017,Ball St,E Michigan,79,72
2/21/2017,Kent,Buffalo,77,69
2/21/2017,N Illinois,C Michigan,89,66
2/21/2017,W Michigan,Toledo,61,56
2/21/2017,Monmouth NJ,Fairfield,82,62
2/21/2017,Belmont,Trevecca Naz,96,45
2/21/2017,Wichita St,Evansville,109,83
2/21/2017,Purdue,Penn St,74,70
2/21/2017,Rhode Island,La Salle,67,56
2/21/2017,Auburn,LSU,98,75
2/21/2017,Florida,South Carolina,81,66
2/21/2017,Virginia Tech,Clemson,71,70
2/21/2017,Baylor,Oklahoma,60,54
2/21/2017,Bowling Green,Akron,66,65
2/21/2017,Dayton,George Mason,83,70
2/21/2017,Detroit,Cleveland St,91,83
2/21/2017,N Kentucky,Wright St,83,76
2/21/2017,Oakland,Youngstown St,101,72
2/21/2017,Illinois,Northwestern,66,50
2/21/2017,NC State,Georgia Tech,71,69
2/21/2017,Richmond,Davidson,84,76
2/21/2017,WI Green Bay,IL Chicago,87,79
2/21/2017,Valparaiso,WI Milwaukee,67,61
2/21/2017,Marquette,St John's,93,71
2/21/2017,Kentucky,Missouri,72,62
2/21/2017,Mississippi,Mississippi St,87,82
2/21/2017,Iowa,Indiana,96,90
2/21/2017,East Carolina,Tulane,76,73
2/21/2017,Colorado St,New Mexico,68,56
2/21/2017,Ohio,Miami OH,79,62
2/22/2017,Samford,Chattanooga,72,68
2/22/2017,UNC Greensboro,Mercer,72,66
2/22/2017,Wofford,VMI,81,63
2/22/2017,Rider,Manhattan,93,82
2/22/2017,NE Omaha,Denver,84,83
2/22/2017,Illinois St,S Illinois,50,46
2/22/2017,Bradley,Missouri St,77,68
2/22/2017,Loyola-Chicago,Drake,80,65
