Date,Team,Opponent,Team Score,Opponent Score
11/21/2015,North Carolina-Wilmington,Western Michigan,80,76
11/21/2015,North Dakota,Bowling Green State,77,59
11/21/2015,Buffalo,North Carolina A&T,86,68
11/21/2015,New Mexico State,Mississippi Valley State,85,46
11/21/2015,NJIT,Lafayette,80,66
11/21/2015,Ohio,Norfolk State,93,71
11/21/2015,Morehead State,Northern Kentucky,64,56
11/21/2015,Nevada,Pacific,85,82
11/21/2015,Notre Dame,Massachusetts-Lowell,83,57
11/21/2015,Northern Iowa,North Carolina,71,67
11/21/2015,Maryland-Baltimore County,Northern Colorado,81,72
11/21/2015,Northern Illinois,Eureka,100,52
11/21/2015,Texas-El Paso,Texas State,77,62
11/21/2015,Vermont,Niagara,85,67
11/21/2015,Texas,Texas A&M-Corpus Christi,67,56
11/21/2015,South Dakota State,Texas Christian,76,67
11/21/2015,Texas A&M,North Carolina-Asheville,75,47
11/21/2015,Western Kentucky,Stony Brook,67,66
11/21/2015,Wichita State,Emporia State,76,54
11/21/2015,Wofford,Maryland-Eastern Shore,73,63
11/21/2015,Virginia Tech,Virginia Military Institute,76,52
11/21/2015,Wagner,Maine,87,73
11/21/2015,Washington,Pennsylvania,104,67
11/21/2015,San Francisco,UC-Riverside,58,57
11/21/2015,Bob Jones University,South Carolina Upstate,83,79
11/21/2015,Boston University,South Florida,78,66
11/21/2015,Southern Illinois,Sam Houston State,86,81
11/21/2015,Arkansas-Little Rock,San Diego State,49,43
11/21/2015,Samford,Kennesaw State,77,65
11/21/2015,St. Bonaventure,Loyola (MD),94,82
11/21/2015,Syracuse,Elon,66,55
11/21/2015,Middle Tennessee,Tennessee State,69,66
11/21/2015,Southern California,New Mexico,90,82
11/21/2015,Texas-San Antonio,Southern Utah,82,79
11/21/2015,Dayton,William & Mary,69,66
11/21/2015,Lamar,Delaware State,77,66
11/21/2015,Davidson,College of Charleston,82,81
11/21/2015,Coastal Carolina,Piedmont,116,35
11/21/2015,Connecticut,Furman,83,58
11/21/2015,Eastern Kentucky,South Carolina State,92,82
11/21/2015,Western Illinois,Eastern Illinois,83,63
11/21/2015,Evansville,Belmont,93,88
11/21/2015,Florida State,DePaul,83,67
11/21/2015,Missouri-Kansas City,Drake,79,73
11/21/2015,Monmouth,Drexel,82,74
11/21/2015,Siena,Bryant,78,59
11/21/2015,Cal State Fullerton,San Diego,67,55
11/21/2015,Cal Poly,Austin Peay,73,64
11/21/2015,Alabama A&M,Oakwood,97,89
11/21/2015,Albany (NY),SUNY-Oneonta,92,49
11/21/2015,Ball State,Longwood,78,67
11/21/2015,Central Florida,North Carolina-Greensboro,65,54
11/21/2015,Chicago State,Trinity International (IL),81,70
11/21/2015,Canisius,Cornell,87,62
11/21/2015,Oregon State,UC-Santa Barbara,71,59
11/21/2015,Morgan State,Campbell,59,54
11/21/2015,Fairfield,Sacred Heart,83,79
11/21/2015,Liberty,Central Pennsylvania College,86,50
11/21/2015,Northeastern,Lipscomb,79,67
11/21/2015,Kent State,Marist,79,72
11/21/2015,IUPUI,Kentucky State,86,82
11/21/2015,Oral Roberts,James Madison,74,64
11/21/2015,Florida Atlantic,Miami (OH),75,67
11/21/2015,Montana,Carroll,70,61
11/21/2015,Louisville,North Florida,89,61
11/21/2015,Loyola (IL),Toledo,69,62
11/21/2015,Bucknell,Manhattan,80,67
11/21/2015,Gonzaga,Mount St. Mary's,101,56
11/21/2015,Fordham,Fairleigh Dickinson,85,62
11/21/2015,Louisiana Tech,Grambling,86,67
11/21/2015,Florida Gulf Coast,Youngstown State,104,101
11/21/2015,Florida International,Tennessee-Martin,69,62
11/21/2015,Chattanooga,Illinois,81,77
11/21/2015,IPFW,Southern Illinois-Edwardsville,87,67
11/21/2015,Illinois State,Houston Baptist,72,56
11/21/2015,High Point,Western Carolina,75,69
11/21/2015,Idaho,Linfield,85,59
11/21/2015,Houston,Florida A&M,97,52
11/22/2015,Quinnipiac,Holy Cross,62,56
11/22/2015,Fresno State,Rice,82,65
11/22/2015,Purdue,Florida,85,70
11/22/2015,Portland,Abilene Christian,87,57
11/22/2015,Seton Hall,Mississippi,75,63
11/22/2015,Saint Mary's (CA),Stanford,78,61
11/22/2015,Saint Joseph's,Old Dominion,66,64
11/22/2015,Navy,Goucher,76,47
11/22/2015,Nebraska,Southeastern Louisiana,92,65
11/22/2015,Mississippi State,Missouri State,84,70
11/22/2015,Montana State,Wyoming,83,82
11/22/2015,Oregon,Valparaiso,73,67
11/22/2015,Austin Peay,Northern Colorado,91,76
11/22/2015,Niagara,North Carolina A&T,73,72
11/22/2015,Buffalo,Vermont,77,71
11/22/2015,Utah,Temple,74,68
11/22/2015,Tulane,Appalachian State,76,48
11/22/2015,Wisconsin,Virginia Commonwealth,74,73
11/22/2015,Bowling Green State,Youngstown State,79,72
11/22/2015,Villanova,Akron,75,56
11/22/2015,Virginia,George Mason,83,66
11/22/2015,Stephen F. Austin,Louisiana State-Shreveport,88,64
11/22/2015,South Carolina,Hofstra,94,84
11/22/2015,Southern Methodist,Yale,71,69
11/22/2015,Texas Tech,Minnesota,81,68
11/22/2015,Portland State,Texas-Rio Grande Valley,79,61
11/22/2015,Tennessee,Gardner-Webb,89,64
11/22/2015,Texas-El Paso,Alcorn State,88,66
11/22/2015,Colorado State,Oakland,95,89
11/22/2015,Columbia,Lehigh,88,61
11/22/2015,Cincinnati,Arkansas-Pine Bluff,99,50
11/22/2015,Colorado,Nebraska-Omaha,87,82
11/22/2015,Florida Gulf Coast,North Dakota,73,60
11/22/2015,Eastern Kentucky,Longwood,110,97
11/22/2015,Duke,Georgetown,86,84
11/22/2015,Arizona,Northwestern State,61,42
11/22/2015,Arkansas State,Jackson State,78,69
11/22/2015,Air Force,Robert Morris,64,52
11/22/2015,Alabama-Birmingham,Jacksonville State,61,55
11/22/2015,Towson,Bradley,62,60
11/22/2015,Boston College,Harvard,69,56
11/22/2015,Ball State,South Carolina State,72,60
11/22/2015,Long Island University,North Carolina Central,78,77
11/22/2015,Oklahoma State,Long Beach State,82,77
11/22/2015,Lipscomb,Florida Atlantic,79,65
11/22/2015,Miami (FL),Butler,85,75
11/22/2015,Miami (OH),Northeastern,67,61
11/22/2015,Loyola Marymount,Antelope Valley,86,62
11/22/2015,Cal Poly,Maryland-Baltimore County,78,65
11/22/2015,East Tennessee State,Georgia Tech,69,68
11/22/2015,Green Bay,Minnesota-Duluth,94,74
11/22/2015,George Washington,Army,92,81
11/22/2015,Oral Roberts,Florida International,76,70
11/22/2015,Tulsa,Indiana State,67,59
11/22/2015,Tennessee-Martin,James Madison,78,75
11/22/2015,Hawaii,Nicholls State,99,74
11/23/2015,Pepperdine,Duquesne,84,70
11/23/2015,Providence,NJIT,83,76
11/23/2015,Pacific,Notre Dame (CA),79,44
11/23/2015,Creighton,Rutgers,85,75
11/23/2015,San Diego State,East Carolina,79,54
11/23/2015,Samford,Troy,83,79
11/23/2015,Michigan State,Eastern Michigan,89,65
11/23/2015,Morgan State,Goldey-Beacom,68,60
11/23/2015,Texas-Arlington,Memphis,68,64
11/23/2015,Idaho,North Texas,65,63
11/23/2015,Northern Arizona,San Diego Christian,81,65
11/23/2015,Murray State,Milwaukee,66,63
11/23/2015,North Carolina,Northwestern,80,69
11/23/2015,West Virginia,Bethune-Cookman,97,44
11/23/2015,Drake,Western Kentucky,81,79
11/23/2015,UCLA,Nevada-Las Vegas,77,75
11/23/2015,Vanderbilt,St. John's (NY),92,55
11/23/2015,Xavier,Northern Kentucky,78,66
11/23/2015,Youngstown State,North Dakota,79,69
11/23/2015,Western Michigan,Rochester (MI),85,73
11/23/2015,South Carolina,Tulsa,83,75
11/23/2015,Seattle,Eastern Washington,58,52
11/23/2015,Belmont,South Alabama,98,85
11/23/2015,Southern California,Cal State Northridge,96,61
11/23/2015,Stetson,Fort Valley State,101,72
11/23/2015,Texas A&M-Corpus Christi,St. Edward's,78,50
11/23/2015,William Carey,Southern Mississippi,84,78
11/23/2015,Massachusetts,Clemson,82,65
11/23/2015,Coppin State,Chestnut Hill,92,75
11/23/2015,Kansas,Chaminade,123,72
11/23/2015,Cornell,Penn State-Harrisburg,76,47
11/23/2015,DePaul,Norfolk State,82,78
11/23/2015,Detroit Mercy,Michigan-Dearborn,122,70
11/23/2015,Davidson,Mercer,77,71
11/23/2015,Weber State,Central Michigan,63,60
11/23/2015,Boise State,Concordia (OR),100,53
11/23/2015,Arizona State,North Carolina State,79,76
11/23/2015,Baylor,Savannah State,100,59
11/23/2015,University of California,Sam Houston State,89,63
11/23/2015,Central Arkansas,Texas-San Antonio,98,84
11/23/2015,UC-Irvine,Santa Clara,79,61
11/23/2015,Jacksonville,Thomas University,92,64
11/23/2015,Kansas State,Missouri,66,42
11/23/2015,Wake Forest,Indiana,82,78
11/23/2015,Iowa State,Chattanooga,83,63
11/23/2015,Marquette,Louisiana State,81,80
11/23/2015,Kennesaw State,IUPUI,71,63
11/23/2015,La Salle,Lafayette,83,75
11/23/2015,Florida State,Ohio,90,81
11/23/2015,Grand Canyon,Mississippi Valley State,94,60
11/23/2015,Bowling Green State,Florida Gulf Coast,82,77
11/23/2015,Illinois,Chicago State,82,79
11/23/2015,Indiana State,Hofstra,67,66
11/23/2015,Howard,Texas Southern,87,81
11/24/2015,Quinnipiac,North Carolina Central,69,59
11/24/2015,Rhode Island,Texas Christian,66,60
11/24/2015,Portland,Alcorn State,97,65
11/24/2015,Valparaiso,Oregon State,63,57
11/24/2015,Radford,Penn State,86,74
11/24/2015,South Dakota,South Dakota School of Mines,83,63
11/24/2015,Winthrop,South Carolina Upstate,79,78
11/24/2015,Sacramento State,UC-Davis,84,79
11/24/2015,Saint Louis,North Florida,70,57
11/24/2015,North Carolina,Kansas State,80,70
11/24/2015,New Mexico State,Robert Morris,81,71
11/24/2015,Murray State,Pepperdine,59,55
11/24/2015,Nebraska,Arkansas-Pine Bluff,67,44
11/24/2015,Louisiana Tech,Ohio State,82,74
11/24/2015,Oklahoma,Incarnate Word,96,63
11/24/2015,Northwestern,Missouri,67,62
11/24/2015,North Carolina State,Louisiana State,83,72
11/24/2015,Samford,North Texas,74,72
11/24/2015,Virginia Military Institute,Presbyterian,76,61
11/24/2015,Vanderbilt,Wake Forest,86,64
11/24/2015,Virginia Tech,North Carolina A&T,90,60
11/24/2015,Kansas,UCLA,92,73
11/24/2015,Utah State,Utah Valley,81,55
11/24/2015,Western Kentucky,Central Michigan,88,60
11/24/2015,Wright State,Mt. St. Joseph,66,52
11/24/2015,Western Carolina,Hiwassee,88,63
11/24/2015,Washington State,Cal State Los Angeles,74,57
11/24/2015,Texas-Rio Grande Valley,Southeast Missouri State,83,74
11/24/2015,Campbell,Southern Illinois-Edwardsville,77,74
11/24/2015,Cal State Fullerton,Southern Utah,80,66
11/24/2015,Southern Illinois,Oakland,97,88
11/24/2015,South Florida,Albany (NY),63,61
11/24/2015,Southern,Dillard,79,65
11/24/2015,Tennessee Tech,Jackson State,86,82
11/24/2015,Texas-El Paso,Florida A&M,72,54
11/24/2015,Tennessee,Army,95,80
11/24/2015,Tennessee State,Reinhardt,77,61
11/24/2015,Columbia,Wofford,70,59
11/24/2015,Delaware,Fairleigh Dickinson,73,72
11/24/2015,Colorado State,Abilene Christian,108,100
11/24/2015,Coastal Carolina,College of Charleston,67,61
11/24/2015,George Washington,Gardner-Webb,94,65
11/24/2015,Hartford,Niagara,77,73
11/24/2015,Green Bay,Akron,66,63
11/24/2015,Weber State,Drake,74,58
11/24/2015,Fordham,Colgate,84,58
11/24/2015,Cleveland State,Rider,57,52
11/24/2015,UC-Riverside,Delaware State,81,55
11/24/2015,Siena,Bucknell,83,81
11/24/2015,Marquette,Arizona State,78,73
11/24/2015,New Hampshire,Brown,88,77
11/24/2015,Charleston Southern,East Tennessee State,77,76
11/24/2015,Cincinnati,Southeastern Louisiana,64,49
11/24/2015,Nevada-Las Vegas,Chaminade,93,73
11/24/2015,Binghamton,Central Connecticut State,81,75
11/24/2015,St. Bonaventure,Canisius,77,73
11/24/2015,Stony Brook,Loyola (MD),76,63
11/24/2015,Fairfield,Maryland-Eastern Shore,113,74
11/24/2015,Maryland,Illinois State,77,66
11/24/2015,Kentucky,Boston University,82,62
11/24/2015,Louisville,St. Francis (NY),85,41
11/24/2015,Duquesne,Milwaukee,96,92
11/24/2015,Morehead State,Marshall,85,61
11/24/2015,Massachusetts-Lowell,Wheelock,104,76
11/24/2015,IPFW,Miami (OH),57,53
11/24/2015,Illinois-Chicago,Roosevelt,96,58
11/24/2015,Indiana,St. John's (NY),83,73
11/24/2015,Idaho,Troy,69,63
11/24/2015,South Dakota State,Houston Baptist,92,68
11/24/2015,Belmont,Kennesaw State,80,55
11/24/2015,James Madison,East Mennonite,106,74
11/24/2015,Kent State,Saint Francis (PA),79,60
11/24/2015,South Alabama,IUPUI,78,68
11/24/2015,Alabama A&M,Jacksonville State,73,69
11/25/2015,Rice,Lamar,92,84
11/25/2015,Rider,Houston Baptist,67,56
11/25/2015,Pittsburgh,Cornell,93,49
11/25/2015,Maryland,Rhode Island,86,63
11/25/2015,Princeton,Lafayette,104,52
11/25/2015,Toledo,San Jose State,89,74
11/25/2015,Seattle,Great Falls,58,48
11/25/2015,Clemson,Rutgers,76,58
11/25/2015,UC-Santa Barbara,San Francisco,68,61
11/25/2015,Northern Iowa,Dubuque,83,63
11/25/2015,Northwestern State,Louisiana College,86,80
11/25/2015,Northern Illinois,Indiana-Northwest,87,55
11/25/2015,Nebraska-Omaha,Northern Colorado,105,85
11/25/2015,Troy,North Texas,86,74
11/25/2015,Drake,Pepperdine,69,53
11/25/2015,Pennsylvania,La Salle,80,64
11/25/2015,Oral Roberts,Tabor College,112,80
11/25/2015,Oregon,Arkansas State,91,68
11/25/2015,South Carolina State,Allen,86,74
11/25/2015,Duquesne,Western Kentucky,81,73
11/25/2015,Western Illinois,Trinity Christian,79,44
11/25/2015,Gonzaga,Washington,80,64
11/25/2015,Virginia,Lehigh,80,54
11/25/2015,Virginia Commonwealth,American,72,44
11/25/2015,Wyoming,Cal State Bakersfield,68,64
11/25/2015,Youngstown State,Thiel,69,55
11/25/2015,Wisconsin,Prairie View,85,67
11/25/2015,William & Mary,Hampton,86,67
11/25/2015,Tennessee-Martin,Harris-Stowe,83,57
11/25/2015,Texas A&M,Texas,84,73
11/25/2015,South Dakota State,Cleveland State,77,66
11/25/2015,Syracuse,Charlotte,83,70
11/25/2015,Towson,Gallaudet,88,45
11/25/2015,Wake Forest,UCLA,80,77
11/25/2015,Texas Southern,Texas-San Antonio,91,80
11/25/2015,Texas-Arlington,Grambling,73,40
11/25/2015,Texas Christian,Illinois State,71,60
11/25/2015,Eastern Michigan,Marygrove,108,64
11/25/2015,Florida,Vermont,86,62
11/25/2015,Eastern Kentucky,Thomas More,101,67
11/25/2015,Denver,Idaho State,79,69
11/25/2015,Duke,Yale,80,61
11/25/2015,Harvard,Bryant,80,45
11/25/2015,Holy Cross,Sacred Heart,69,60
11/25/2015,Florida International,Long Island University,80,72
11/25/2015,Georgia,High Point,49,46
11/25/2015,Brigham Young,Mississippi Valley State,75,68
11/25/2015,New Orleans,Bradley,64,51
11/25/2015,Austin Peay,Oakland City,83,55
11/25/2015,Ball State,Indiana-Kokomo,90,54
11/25/2015,Colorado,Air Force,81,70
11/25/2015,Creighton,Massachusetts,97,76
11/25/2015,Milwaukee,Central Michigan,84,78
11/25/2015,Citadel,Georgia Southern,95,90
11/25/2015,St. John's (NY),Chaminade,100,93
11/25/2015,Mississippi,Georgia State,68,59
11/25/2015,Missouri-Kansas City,Lincoln,73,72
11/25/2015,Navy,Maryland-Baltimore County,75,54
11/25/2015,Connecticut,Michigan,74,60
11/25/2015,McNeese State,Dillard,80,79
11/25/2015,North Dakota State,Montana,73,53
11/25/2015,New Mexico,Nicholls State,75,63
11/25/2015,Weber State,Murray State,75,59
11/25/2015,Nevada,Portland State,76,73
11/25/2015,Kansas,Vanderbilt,70,63
11/25/2015,Louisiana-Lafayette,Loyola (LA),106,62
11/25/2015,Nevada-Las Vegas,Indiana,72,69
11/25/2015,Howard,Central Arkansas,73,54
11/25/2015,Samford,Idaho,75,58
11/25/2015,Maine,Longwood,92,82
11/25/2015,Manhattan,George Mason,69,67
11/25/2015,Loyola (IL),San Diego,67,57
11/25/2015,Loyola Marymount,Cal State Northridge,82,80
11/26/2015,San Diego State,University of California,72,58
11/26/2015,Providence,Evansville,74,64
11/26/2015,Stephen F. Austin,Western Michigan,79,71
11/26/2015,Southern California,Wichita State,72,69
11/26/2015,Michigan State,Boston College,99,68
11/26/2015,Michigan,Charlotte,102,47
11/26/2015,Monmouth,Notre Dame,70,68
11/26/2015,Villanova,Stanford,59,45
11/26/2015,Xavier,Alabama,64,45
11/26/2015,West Virginia,Richmond,67,59
11/26/2015,Stetson,Bethune-Cookman,83,70
11/26/2015,Texas,Washington,82,70
11/26/2015,Syracuse,Connecticut,79,76
11/26/2015,Dayton,Iowa,82,77
11/26/2015,Arkansas-Little Rock,East Carolina,54,46
11/26/2015,North Carolina-Asheville,Drexel,85,66
11/26/2015,Arizona,Santa Clara,75,73
11/26/2015,Middle Tennessee,Alaska-Anchorage,75,72
11/26/2015,Boise State,UC-Irvine,71,64
11/26/2015,Elon,Mount St. Mary's,79,74
11/26/2015,Appalachian State,Liberty,73,62
11/26/2015,Texas A&M,Gonzaga,62,61
11/26/2015,Mercer,Tulane,71,61
11/26/2015,Texas A&M-Corpus Christi,Furman,73,69
11/26/2015,Georgia Tech,Arkansas,83,73
11/27/2015,North Carolina State,Winthrop,87,79
11/27/2015,Notre Dame,Iowa,68,62
11/27/2015,Middle Tennessee,North Carolina-Asheville,63,61
11/27/2015,Navy,North Carolina-Greensboro,70,66
11/27/2015,Oklahoma State,Long Beach State,79,73
11/27/2015,Rice,UC-Riverside,87,81
11/27/2015,Memphis,Ohio State,81,76
11/27/2015,Oakland,Alcorn State,84,51
11/27/2015,Mercer,Appalachian State,71,70
11/27/2015,Northeastern,Miami (FL),78,77
11/27/2015,Maryland-Eastern Shore,Saint Francis (PA),70,57
11/27/2015,Michigan State,Boise State,77,67
11/27/2015,Furman,Mount St. Mary's,69,60
11/27/2015,Cincinnati,Nebraska,65,61
11/27/2015,Minnesota,Nebraska-Omaha,93,90
11/27/2015,Missouri State,William Woods,77,56
11/27/2015,Sam Houston State,Bethune-Cookman,71,46
11/27/2015,Syracuse,Texas A&M,74,67
11/27/2015,Michigan,Texas,78,72
11/27/2015,Tennessee Tech,Robert Morris,85,72
11/27/2015,Tulane,Stephen F. Austin,60,59
11/27/2015,Alabama,Wichita State,64,60
11/27/2015,Xavier,Southern California,87,77
11/27/2015,Utah,Idaho State,102,72
11/27/2015,Villanova,Georgia Tech,69,52
11/27/2015,South Carolina,Lipscomb,92,76
11/27/2015,Georgia Southern,South Carolina Upstate,84,80
11/27/2015,San Jose State,San Diego,76,67
11/27/2015,West Virginia,San Diego State,72,50
11/27/2015,Kentucky,South Florida,84,63
11/27/2015,East Carolina,Stetson,93,73
11/27/2015,Stanford,Arkansas,69,66
11/27/2015,George Washington,Tennessee,73,70
11/27/2015,Texas-El Paso,Southern Illinois,71,66
11/27/2015,Richmond,University of California,94,90
11/27/2015,Washington,Charlotte,71,66
11/27/2015,Baylor,Arkansas State,94,72
11/27/2015,UC-Irvine,Boston College,80,67
11/27/2015,Jacksonville State,Chicago State,68,65
11/27/2015,Colorado State,Portland,90,74
11/27/2015,Dayton,Monmouth,73,70
11/27/2015,Citadel,Bob Jones University,121,81
11/27/2015,College of Charleston,Western Carolina,57,56
11/27/2015,Chattanooga,Alabama State,95,58
11/27/2015,Alaska-Anchorage,Drexel,71,65
11/27/2015,Akron,Charleston Southern,82,58
11/27/2015,Illinois,Alabama-Birmingham,72,58
11/27/2015,Albany (NY),NJIT,74,73
11/27/2015,Auburn,Northwestern State,119,81
11/27/2015,Army,Arkansas-Pine Bluff,81,60
11/27/2015,Providence,Arizona,69,65
11/27/2015,Iowa State,Virginia Tech,99,75
11/27/2015,Jackson State,Savannah State,69,42
11/27/2015,North Florida,Hartford,81,60
11/27/2015,Illinois State,Quincy,73,63
11/27/2015,IPFW,Jacksonville,71,63
11/27/2015,James Madison,Marshall,89,75
11/27/2015,Toledo,Loyola (IL),82,74
11/27/2015,Louisiana Tech,North Carolina Central,71,50
11/27/2015,Western Michigan,Liberty,68,58
11/27/2015,Florida,Florida Gulf Coast,70,50
11/27/2015,Fairfield,Columbia,82,81
11/27/2015,Abilene Christian,Florida A&M,72,62
11/27/2015,Evansville,Santa Clara,69,57
11/27/2015,Texas A&M-Corpus Christi,Elon,85,81
11/27/2015,Georgia State,IUPUI,78,72
11/27/2015,Gonzaga,Connecticut,73,70
11/27/2015,Fresno State,Delaware State,80,59
11/27/2015,Gardner-Webb,Southeastern Louisiana,77,68
11/28/2015,IPFW,North Carolina-Greensboro,64,58
11/28/2015,Northern Iowa,North Dakota,97,51
11/28/2015,North Carolina-Asheville,Loyola (IL),59,48
11/28/2015,American,New Hampshire,68,50
11/28/2015,Youngstown State,Niagara,88,70
11/28/2015,Penn State,Bucknell,62,58
11/28/2015,Pittsburgh,Kent State,85,76
11/28/2015,Southern Illinois,Portland,80,79
11/28/2015,North Dakota State,North Carolina A&T,77,56
11/28/2015,Northwestern,New Orleans,90,63
11/28/2015,Oral Roberts,Detroit Mercy,100,95
11/28/2015,Miami (OH),Central Florida,64,63
11/28/2015,Middle Tennessee,Toledo,78,70
11/28/2015,Mississippi State,Tennessee-Martin,76,51
11/28/2015,Texas State,McNeese State,70,67
11/28/2015,Maryland,Cleveland State,80,63
11/28/2015,Colgate,Maryland-Baltimore County,71,63
11/28/2015,Murray State,Alabama A&M,63,61
11/28/2015,Nevada-Las Vegas,Prairie View,80,62
11/28/2015,Morehead State,Southern Mississippi,61,46
11/28/2015,Robert Morris,Mississippi Valley State,67,64
11/28/2015,Missouri-Kansas City,South Dakota State,64,57
11/28/2015,Texas-El Paso,Colorado State,99,90
11/28/2015,Arkansas-Little Rock,Tulsa,64,60
11/28/2015,Texas Tech,Hawaii,82,74
11/28/2015,Tennessee Tech,Cincinnati-Clermont,91,66
11/28/2015,Stony Brook,Farmingdale State,91,42
11/28/2015,Nebraska,Tennessee,82,71
11/28/2015,Wagner,Staten Island,83,59
11/28/2015,Washington State,Texas Southern,77,65
11/28/2015,Wyoming,Montana State,82,68
11/28/2015,UC-Davis,Utah Valley,82,70
11/28/2015,Virginia Commonwealth,Old Dominion,76,67
11/28/2015,La Salle,Rowan,81,51
11/28/2015,South Dakota,Sacramento State,96,90
11/28/2015,Purdue,Lehigh,77,55
11/28/2015,Portland State,Multnomah,100,82
11/28/2015,Wofford,Presbyterian,68,58
11/28/2015,Hofstra,St. Bonaventure,89,83
11/28/2015,North Florida,St. Francis (NY),78,65
11/28/2015,Loyola Marymount,Southeast Missouri State,73,60
11/28/2015,Seton Hall,Georgia,69,62
11/28/2015,Siena,Loyola (MD),90,82
11/28/2015,Citadel,South Carolina Upstate,88,81
11/28/2015,Cal State Fullerton,Nevada,75,66
11/28/2015,Campbell,Coastal Carolina,79,73
