Date,Team,Opponent,Team Score,Opponent Score
11/21/2012,Purdue,UNC Wilmington,66,40
11/21/2012,N Dakota St,James Madison,66,44
11/21/2012,Ark Little Rock,Jacksonville,78,56
11/21/2012,Portland,Portland St,81,60
11/21/2012,Syracuse,Princeton,73,53
11/21/2012,Tulsa,Jackson St,86,66
11/21/2012,BYU,UT San Antonio,81,62
11/21/2012,Southern Miss,Liberty,74,56
11/21/2012,Santa Barbara,San Diego,57,39
11/21/2012,Notre Dame,G Washington,65,48
11/21/2012,Illinois,Butler,78,61
11/21/2012,Ga Southern,Kennesaw,62,46
11/21/2012,Air Force,Montana St,86,72
11/21/2012,Texas,Mississippi St,69,55
11/21/2012,Toledo,Samford,82,69
11/21/2012,Miami OH,William & Mary,72,59
11/21/2012,Vermont,Yale,65,52
11/21/2012,SMU,Rider,83,70
11/21/2012,St John's,Holy Cross,65,53
11/21/2012,Elon,South Carolina,65,53
11/21/2012,Wichita St,Iowa,75,63
11/21/2012,Monmouth NJ,Tennessee St,81,70
11/21/2012,Manhattan,Hofstra,67,56
11/21/2012,Kentucky,Morehead St,81,70
11/21/2012,Utah,Idaho St,57,46
11/21/2012,Duquesne,Youngstown St,84,74
11/21/2012,Gardner Webb,Austin Peay,72,62
11/21/2012,Northeastern,UC Riverside,61,52
11/21/2012,Colgate,St Francis PA,85,76
11/21/2012,Wyoming,N Colorado,69,60
11/21/2012,W Kentucky,DePaul,70,61
11/21/2012,Florida St,North Florida,75,67
11/21/2012,Santa Clara,Utah Valley,75,67
11/21/2012,Marquette,USC,72,64
11/21/2012,Bryant,Brown,68,61
11/21/2012,Colorado St,Denver,60,53
11/21/2012,VMI,Old Dominion,76,71
11/21/2012,E Washington,SC Upstate,75,70
11/21/2012,Michigan,Pittsburgh,67,62
11/21/2012,Nebraska,Tulane,61,57
11/21/2012,C Michigan,Wright St,59,55
11/21/2012,Kansas St,Delaware,66,63
11/21/2012,FL Gulf Coast,Alcorn St,50,48
11/21/2012,Georgia St,South Alabama,75,73
11/21/2012,NJIT,New Hampshire,69,67
11/21/2012,Sam Houston St,UC Irvine,65,63
11/21/2012,W Carolina,Howard,69,67
11/21/2012,Boston College,Auburn,50,49
11/21/2012,Arkansas St,Cent Arkansas,73,72
11/22/2012,West Virginia,Marist,87,44
11/22/2012,Duke,Minnesota,89,71
11/22/2012,Georgia Tech,Rice,54,36
11/22/2012,Davidson,Vanderbilt,75,62
11/22/2012,VA Commonwealth,Memphis,78,65
11/22/2012,St Mary's CA,Drexel,76,64
11/22/2012,Oral Roberts,Loy Marymount,75,66
11/22/2012,Charlotte,Texas St,73,64
11/22/2012,Missouri,Stanford,78,70
11/22/2012,Gonzaga,Clemson,57,49
11/22/2012,Oklahoma,UTEP,68,61
11/22/2012,FL Gulf Coast,Toledo,72,66
11/22/2012,Louisville,Northern Iowa,51,46
11/22/2012,Alcorn St,Samford,69,65
11/22/2012,Pacific,Xavier,70,67
11/22/2012,California,Drake,73,70
11/23/2012,Ohio St,Missouri KC,91,45
11/23/2012,Mississippi,Lipscomb,91,45
11/23/2012,Cornell,Presbyterian,89,55
11/23/2012,Kentucky,Long Island,104,75
11/23/2012,Pittsburgh,Delaware,85,59
11/23/2012,NC A&T,Campbell,85,60
11/23/2012,SC Upstate,Utah Valley,75,50
11/23/2012,Gonzaga,Oklahoma,72,47
11/23/2012,Northwestern,TCU,55,31
11/23/2012,Louisville,Missouri,84,61
11/23/2012,New Mexico St,ULL,79,57
11/23/2012,Valparaiso,Chicago St,67,46
11/23/2012,Clemson,UTEP,69,48
11/23/2012,Providence,Fairfield,66,47
11/23/2012,Michigan St,Oakland,70,52
11/23/2012,Marist,Vanderbilt,50,33
11/23/2012,Georgia,ETSU,54,38
11/23/2012,Utah,C Michigan,67,51
11/23/2012,Stanford,Northern Iowa,66,50
11/23/2012,Arizona St,Arkansas,83,68
11/23/2012,Santa Clara,E Washington,89,74
11/23/2012,Wright St,Idaho St,60,45
11/23/2012,New Mexico,Idaho,73,58
11/23/2012,Rider,Jacksonville,86,71
11/23/2012,Loy Marymount,Texas St,78,63
11/23/2012,Michigan,Kansas St,71,57
11/23/2012,Charlotte,Oral Roberts,72,58
11/23/2012,Florida,UCF,79,66
11/23/2012,Alabama,Charleston So,59,46
11/23/2012,Bethune-Cookman,NE Omaha,93,81
11/23/2012,Illinois St,UAB,77,65
11/23/2012,Virginia Tech,Appalachian St,87,76
11/23/2012,Drake,Rice,77,66
11/23/2012,California,Georgia Tech,68,57
11/23/2012,Creighton,Wisconsin,84,74
11/23/2012,Pacific,St Mary's CA,76,66
11/23/2012,Minnesota,Memphis,84,75
11/23/2012,Duke,VA Commonwealth,67,58
11/23/2012,Cincinnati,Iowa St,78,70
11/23/2012,Wake Forest,William & Mary,63,57
11/23/2012,Wofford,Hampton,56,51
11/23/2012,Loyola MD,Rhode Island,58,54
11/23/2012,Oregon,UNLV,83,79
11/23/2012,Xavier,Drexel,69,65
11/23/2012,Longwood,Florida A&M,86,83
11/23/2012,Penn St,Bucknell,60,57
11/23/2012,Davidson,West Virginia,63,60
11/23/2012,Northeastern,Belmont,74,71
11/23/2012,Prairie View,Navy,42,40
11/23/2012,Jacksonville St,Northern Arizona,50,48
11/23/2012,NC State,UNC Asheville,82,80
11/23/2012,F Dickinson,Delaware St,63,62
11/24/2012,Washington St,Ark Pine Bluff,66,38
11/24/2012,Middle Tenn St,TX Southern,79,52
11/24/2012,Ohio,Richmond,73,48
11/24/2012,LSU,MS Valley St,75,50
11/24/2012,G Washington,Hofstra,80,56
11/24/2012,E Kentucky,Norfolk St,68,44
11/24/2012,Bradley,TN Martin,80,57
11/24/2012,Georgetown,Mt St Mary's,72,50
11/24/2012,E Illinois,Houston Bap,64,44
11/24/2012,San Francisco,Columbia,79,59
11/24/2012,Princeton,Lafayette,72,53
11/24/2012,Miami OH,James Madison,76,58
11/24/2012,Colorado St,Washington,73,55
11/24/2012,Maryland,Ga Southern,70,53
11/24/2012,Notre Dame,St Francis PA,69,52
11/24/2012,SF Austin,Tulsa,57,41
11/24/2012,Boise St,Santa Barbara,72,56
11/24/2012,Louisiana Tech,ULM,68,52
11/24/2012,Miami FL,Detroit,77,62
11/24/2012,WI Green Bay,N Dakota St,74,59
11/24/2012,Kent,Nebraska,74,60
11/24/2012,Wyoming,CS Bakersfield,63,49
11/24/2012,Chattanooga,Kennesaw,65,51
11/24/2012,F Dickinson,Prairie View,84,70
11/24/2012,Florida A&M,Presbyterian,69,55
11/24/2012,Creighton,Arizona St,87,73
11/24/2012,Ark Little Rock,SMU,69,56
11/24/2012,Radford,Citadel,74,61
11/24/2012,Valparaiso,Bethune-Cookman,77,64
11/24/2012,UNC Wilmington,Wofford,49,37
11/24/2012,Utah,Wright St,66,54
11/24/2012,BYU,CS Northridge,87,75
11/24/2012,Texas St,UC Riverside,81,69
11/24/2012,UNLV,Iowa St,82,70
11/24/2012,St John's,FL Gulf Coast,79,68
11/24/2012,IL Chicago,SE Missouri St,56,45
11/24/2012,TX Pan American,Edwardsville,77,66
11/24/2012,Cincinnati,Oregon,77,66
11/24/2012,St Louis,S Illinois,61,51
11/24/2012,Pepperdine,UC Irvine,72,62
11/24/2012,Holy Cross,New Hampshire,60,50
11/24/2012,Florida Intl,Coastal Car,87,77
11/24/2012,Utah St,Weber St,65,55
11/24/2012,Navy,Delaware St,63,53
11/24/2012,NJIT,S Carolina St,72,63
11/24/2012,VMI,Elon,90,81
11/24/2012,Dayton,Manhattan,66,58
11/24/2012,Northern Arizona,Campbell,70,62
11/24/2012,Charlotte,Northeastern,67,59
11/24/2012,Marshall,Nevada,89,82
11/24/2012,South Carolina,Missouri St,74,67
11/24/2012,Murray St,Old Dominion,79,72
11/24/2012,Stony Brook,Canisius,82,75
11/24/2012,Loyola-Chicago,N Illinois,53,46
11/24/2012,UT Arlington,Samford,65,58
11/24/2012,Wisconsin,Arkansas,77,70
11/24/2012,Cornell,Longwood,84,78
11/24/2012,St Bonaventure,Niagara,80,75
11/24/2012,Memphis,Northern Iowa,52,47
11/24/2012,Duke,Louisville,76,71
11/24/2012,Jacksonville,WI Milwaukee,71,66
11/24/2012,IPFW,Dartmouth,70,66
11/24/2012,Col Charleston,Baylor,63,59
11/24/2012,St Francis NY,Brown,76,72
11/24/2012,Jacksonville St,NC A&T,54,50
11/24/2012,George Mason,Boston Univ,48,45
11/24/2012,FL Atlantic,American Univ,58,55
11/24/2012,Yale,Army,86,83
11/24/2012,Hartford,Central Conn,80,77
11/24/2012,CS Sacramento,Cent Arkansas,71,68
11/24/2012,Tulane,Southern Univ,68,65
11/24/2012,Minnesota,Stanford,66,63
11/24/2012,TCU,UAB,76,73
11/24/2012,Missouri,VA Commonwealth,68,65
11/24/2012,Northwestern,Illinois St,72,69
11/24/2012,Belmont,Oral Roberts,70,67
11/24/2012,Wagner,NC Central,38,36
11/24/2012,C Michigan,Idaho St,54,52
11/24/2012,NE Omaha,Chicago St,68,66
11/24/2012,Montana,San Diego,67,66
11/24/2012,Savannah St,W Illinois,39,38
11/25/2012,Indiana,Ball St,101,53
11/25/2012,Arkansas St,Lamar,93,53
11/25/2012,Syracuse,Colgate,87,51
11/25/2012,Mercer,Furman,73,46
11/25/2012,Vanderbilt,UTEP,73,49
11/25/2012,Oklahoma St,Portland St,81,58
11/25/2012,California,Pacific,78,58
11/25/2012,Seton Hall,St Peter's,76,61
11/25/2012,New Mexico,Portland,69,54
11/25/2012,Colorado,Air Force,89,74
11/25/2012,Clemson,Marist,59,44
11/25/2012,Rider,WI Milwaukee,74,60
11/25/2012,Indiana St,High Point,76,62
11/25/2012,Lehigh,Sacred Heart,91,77
11/25/2012,Gonzaga,Davidson,81,67
11/25/2012,Oregon St,Montana St,78,65
11/25/2012,South Carolina,Ark Little Rock,74,62
11/25/2012,Connecticut,Stony Brook,73,62
11/25/2012,Georgia Tech,St Mary's CA,65,56
11/25/2012,Long Beach St,Fresno St,69,61
11/25/2012,Drexel,Rice,55,47
11/25/2012,Rutgers,UNC Greensboro,87,80
11/25/2012,Oklahoma,West Virginia,77,70
11/25/2012,Maine,Siena,72,66
11/25/2012,Rhode Island,Auburn,78,72
11/25/2012,San Diego St,USC,66,60
11/25/2012,Temple,Delaware,80,75
11/25/2012,Troy,Alabama St,66,62
11/25/2012,Xavier,Drake,74,70
11/25/2012,Michigan St,ULL,63,60
11/25/2012,La Salle,Villanova,77,74
11/25/2012,Bryant,Boston College,56,54
11/25/2012,Houston,TAM C. Christi,77,75
11/25/2012,Cal Poly SLO,UCLA,70,68
11/25/2012,Illinois,Gardner Webb,63,62
11/25/2012,UNC Wilmington,Hampton,61,60
11/25/2012,SMU,Missouri St,62,61
11/26/2012,Marquette,MD Baltimore Co,79,46
11/26/2012,Tennessee,Oakland,77,50
11/26/2012,Notre Dame,Chicago St,92,65
11/26/2012,Evansville,Alabama A&M,72,46
11/26/2012,Colorado St,N Colorado,85,69
11/26/2012,Nicholls St,New Orleans,92,79
11/26/2012,Texas A&M,Northwestern LA,78,65
11/26/2012,Kansas,San Jose St,70,57
11/26/2012,Loyola MD,Towson,65,53
11/26/2012,Mt St Mary's,G Washington,65,56
11/26/2012,Murray St,Lipscomb,88,79
11/26/2012,South Florida,Stetson,63,54
11/26/2012,East Carolina,Georgia St,62,53
11/26/2012,Savannah St,Robert Morris,61,52
11/26/2012,Texas Tech,Jackson St,84,75
11/26/2012,Morehead St,Norfolk St,73,67
11/26/2012,Monmouth NJ,Lafayette,65,60
11/26/2012,Albany NY,Wagner,66,63
11/27/2012,Alabama,Lamar,75,47
11/27/2012,Texas,Sam Houston St,65,37
11/27/2012,Pittsburgh,Howard,70,46
11/27/2012,Indiana,North Carolina,83,59
11/27/2012,UAB,Troy,75,55
11/27/2012,Maryland,Northwestern,77,57
11/27/2012,Providence,Holy Cross,61,42
11/27/2012,NC Central,Utah Valley,70,52
11/27/2012,Mississippi St,Alcorn St,60,42
11/27/2012,Virginia Tech,Iowa,95,79
11/27/2012,Nebraska,Wake Forest,79,63
11/27/2012,Bucknell,Dartmouth,62,49
11/27/2012,IL Chicago,N Illinois,58,46
11/27/2012,Lehigh,Quinnipiac,77,66
11/27/2012,Southern Miss,Denver,61,50
11/27/2012,Minnesota,Florida St,77,68
11/27/2012,Vermont,Harvard,85,78
11/27/2012,Michigan,NC State,79,72
11/27/2012,DePaul,Fairfield,85,78
11/27/2012,North Florida,Bethune-Cookman,71,65
11/27/2012,Bowling Green,Detroit,70,65
11/27/2012,Colorado,TX Southern,85,80
11/28/2012,Arizona,Northern Arizona,93,50
11/28/2012,Louisiana Tech,SE Louisiana,99,62
11/28/2012,VA Commonwealth,Stetson,92,56
11/28/2012,E Kentucky,Delaware St,84,51
11/28/2012,Boston Univ,Coastal Car,74,44
11/28/2012,Air Force,Jackson St,76,47
11/28/2012,UNLV,UC Irvine,85,57
11/28/2012,Wyoming,Santa Barbara,68,40
11/28/2012,Wichita St,Tulsa,86,60
11/28/2012,UCLA,CS Northridge,82,56
11/28/2012,West Virginia,VMI,94,69
11/28/2012,BYU,Montana,85,60
11/28/2012,FL Gulf Coast,Samford,86,62
11/28/2012,Stony Brook,Cornell,76,53
11/28/2012,St Joseph's PA,American Univ,74,55
11/28/2012,New Mexico,Mercer,76,58
11/28/2012,Bradley,C Michigan,82,65
11/28/2012,Loyola MD,Coppin St,67,51
11/28/2012,Wofford,Winthrop,70,55
11/28/2012,Temple,Buffalo,54,39
11/28/2012,W Carolina,Furman,79,65
11/28/2012,UT Arlington,North Texas,72,59
11/28/2012,Arizona St,Ark Pine Bluff,67,54
11/28/2012,Boise St,Creighton,83,70
11/28/2012,Illinois,Georgia Tech,75,62
11/28/2012,Toledo,TAM C. Christi,80,68
11/28/2012,Purdue,Clemson,73,61
11/28/2012,Boston College,Penn St,73,61
11/28/2012,Penn,Binghamton,65,54
11/28/2012,NC A&T,UNC Greensboro,90,79
11/28/2012,Iona,Niagara,83,72
11/28/2012,Stanford,Seattle,68,57
11/28/2012,Long Island,Columbia,70,61
11/28/2012,Radford,Hampton,73,64
11/28/2012,Washington St,Idaho,64,55
11/28/2012,Richmond,William & Mary,86,78
11/28/2012,Miami FL,Michigan St,67,59
11/28/2012,Kent,Youngstown St,85,78
11/28/2012,SMU,Utah,62,55
11/28/2012,Cleveland St,Ball St,69,63
11/28/2012,Wagner,Princeton,48,42
11/28/2012,Virginia,Wisconsin,60,54
11/28/2012,Ohio,St Bonaventure,69,64
11/28/2012,Washington,St Louis,66,61
11/28/2012,F Dickinson,St Peter's,66,61
11/28/2012,Elon,Ga Southern,55,50
11/28/2012,Navy,IPFW,54,49
11/28/2012,Col Charleston,Charleston So,72,67
11/28/2012,Duke,Ohio St,73,68
11/28/2012,Maine,Northeastern,76,73
11/28/2012,Lafayette,Delaware,63,60
11/28/2012,Marshall,Morehead St,70,67
11/28/2012,George Mason,Rhode Island,55,52
11/28/2012,Loyola-Chicago,Tennessee Tech,81,78
11/28/2012,S Illinois,Fresno St,57,54
11/28/2012,S Carolina St,Jacksonville,74,72
11/28/2012,Cent Arkansas,E Illinois,74,72
11/28/2012,Utah St,Santa Clara,80,78
11/28/2012,Weber St,Dayton,62,61
11/28/2012,S Dakota St,North Dakota,71,70
11/28/2012,UTEP,New Mexico St,55,54
11/28/2012,Duquesne,Appalachian St,73,72
11/28/2012,Massachusetts,Siena,64,63
11/28/2012,G Washington,James Madison,54,53
11/28/2012,Prairie View,Houston,81,80
11/28/2012,Oklahoma,Oral Roberts,63,62
11/28/2012,Nevada,UC Davis,84,83
11/29/2012,N Dakota St,NE Omaha,95,51
11/29/2012,Florida,Marquette,82,49
11/29/2012,Memphis,TN Martin,93,65
11/29/2012,North Florida,Florida A&M,72,47
11/29/2012,St John's,South Carolina,89,65
11/29/2012,Florida Intl,Arkansas St,80,61
11/29/2012,Canisius,MD Baltimore Co,83,65
11/29/2012,Oregon,UT San Antonio,95,78
11/29/2012,SE Missouri St,New Orleans,83,67
11/29/2012,Notre Dame,Kentucky,64,50
11/29/2012,Middle Tenn St,ULL,72,58
11/29/2012,Missouri KC,IUPUI,79,65
11/29/2012,Brown,Sacred Heart,69,56
11/29/2012,La Salle,Rider,63,52
11/29/2012,South Alabama,FL Atlantic,77,66
11/29/2012,W Kentucky,ULM,65,54
11/29/2012,Pepperdine,Montana St,76,66
11/29/2012,TCU,Southern Utah,61,52
11/29/2012,Hartford,Yale,60,51
11/29/2012,Connecticut,New Hampshire,61,53
11/29/2012,Manhattan,Fordham,65,58
11/29/2012,Norfolk St,St Francis NY,85,79
11/29/2012,Morgan St,Liberty,67,62
11/29/2012,LSU,Seton Hall,72,67
11/29/2012,Long Beach St,Loy Marymount,73,70
11/29/2012,SC Upstate,UNC Asheville,73,71
11/29/2012,W Illinois,South Dakota,73,71
11/29/2012,Ark Little Rock,Troy,58,56
11/29/2012,W Michigan,High Point,54,53
11/30/2012,Louisiana Tech,Georgia St,86,68
11/30/2012,Lipscomb,Tennessee Tech,80,64
11/30/2012,South Florida,Georgia,64,53
11/30/2012,Drake,Nevada,76,66
11/30/2012,San Francisco,Montana,78,68
11/30/2012,Syracuse,Arkansas,91,82
11/30/2012,Kansas,Oregon St,84,78
11/30/2012,Utah,Texas St,74,69
11/30/2012,Oklahoma,Northwestern LA,69,65
11/30/2012,DePaul,Auburn,80,76
11/30/2012,E Washington,CS Fullerton,79,75
11/30/2012,Georgetown,Tennessee,37,36
12/1/2012,Michigan St,Nicholls St,84,39
12/1/2012,Lehigh,F Dickinson,102,62
12/1/2012,Duke,Delaware,88,50
12/1/2012,Indiana,Coppin St,87,51
12/1/2012,CS Bakersfield,UT San Antonio,85,52
12/1/2012,UNC Greensboro,Citadel,84,54
12/1/2012,Iowa,TAM C. Christi,88,59
12/1/2012,Creighton,St Joseph's PA,80,51
12/1/2012,Minnesota,North Florida,87,59
12/1/2012,Arizona,Texas Tech,85,57
12/1/2012,Ohio St,N Kentucky,70,43
12/1/2012,Loyola-Chicago,Furman,77,50
12/1/2012,SMU,Hofstra,73,47
12/1/2012,Davidson,Chattanooga,81,55
12/1/2012,Ark Little Rock,ULM,83,58
12/1/2012,Iowa St,BYU,83,62
12/1/2012,Oregon,Ark Pine Bluff,80,59
12/1/2012,Oral Roberts,Missouri St,72,52
12/1/2012,South Dakota,IUPUI,88,68
12/1/2012,Arizona St,CS Sacramento,90,70
12/1/2012,Fairfield,Austin Peay,74,55
12/1/2012,North Carolina,UAB,102,84
12/1/2012,Gonzaga,Pacific,85,67
12/1/2012,St Mary's CA,Cal Poly SLO,86,68
12/1/2012,Dayton,N Illinois,60,43
12/1/2012,Northern Arizona,Sam Houston St,77,60
12/1/2012,Virginia,WI Green Bay,67,51
12/1/2012,Missouri,Appalachian St,72,56
12/1/2012,Texas,UT Arlington,70,54
12/1/2012,FL Gulf Coast,Loyola MD,65,50
12/1/2012,S Dakota St,NE Omaha,78,63
12/1/2012,Butler,Ball St,67,53
12/1/2012,Stony Brook,E Illinois,66,52
12/1/2012,Duquesne,Maine,87,73
12/1/2012,Edwardsville,Chicago St,71,57
12/1/2012,UNLV,Hawaii,77,63
12/1/2012,Mississippi,Rutgers,80,67
12/1/2012,New Hampshire,Brown,63,50
12/1/2012,Miami FL,Massachusetts,75,62
12/1/2012,Pittsburgh,Detroit,74,61
12/1/2012,Albany NY,Siena,69,56
12/1/2012,Washington St,Portland,72,60
12/1/2012,Charlotte,East Carolina,76,64
12/1/2012,Princeton,Kent,62,50
12/1/2012,Penn St,Penn,58,47
12/1/2012,Bryant,Army,70,59
12/1/2012,Long Island,Lafayette,71,60
12/1/2012,South Alabama,Florida Intl,79,68
12/1/2012,Tennessee St,Alabama A&M,83,72
12/1/2012,Texas A&M,Houston,70,59
12/1/2012,Northern Iowa,WI Milwaukee,72,61
12/1/2012,Virginia Tech,Oklahoma St,81,71
12/1/2012,Providence,Mississippi St,73,63
12/1/2012,Rhode Island,Vermont,76,66
12/1/2012,American Univ,St Francis PA,61,51
12/1/2012,Delaware St,MD E Shore,76,66
12/1/2012,James Madison,Winthrop,71,61
12/1/2012,Villanova,Vanderbilt,62,52
12/1/2012,Norfolk St,Savannah St,55,45
12/1/2012,VA Commonwealth,Belmont,75,65
12/1/2012,Tulane,Navy,51,41
12/1/2012,Loy Marymount,Portland St,66,56
12/1/2012,Rider,Drexel,75,66
12/1/2012,Baylor,Kentucky,64,55
12/1/2012,Samford,Ga Southern,57,48
12/1/2012,Harvard,Fordham,73,64
12/1/2012,Wright St,Morehead St,66,57
12/1/2012,Youngstown St,Bowling Green,58,49
12/1/2012,New Mexico,Indiana St,77,68
12/1/2012,William & Mary,Old Dominion,71,62
12/1/2012,San Diego St,UCLA,78,69
12/1/2012,St John's,NJIT,57,49
12/1/2012,Boston Univ,St Peter's,74,66
12/1/2012,Dartmouth,Longwood,61,53
12/1/2012,Temple,Wagner,70,62
12/1/2012,San Jose St,Montana St,82,74
12/1/2012,Michigan,Bradley,74,66
12/1/2012,Florida A&M,Bethune-Cookman,75,67
12/1/2012,Robert Morris,Ohio,84,76
12/1/2012,Bucknell,Columbia,65,57
12/1/2012,Hampton,Howard,58,50
12/1/2012,Rice,Houston Bap,61,53
12/1/2012,New Mexico St,Southern Miss,68,60
12/1/2012,Cornell,Colgate,70,63
12/1/2012,Colorado St,Evansville,79,72
12/1/2012,FL Atlantic,Arkansas St,72,65
12/1/2012,Idaho,UC Davis,73,66
12/1/2012,Wyoming,Colorado,76,69
12/1/2012,Xavier,Purdue,63,57
12/1/2012,IL Chicago,Northwestern,50,44
12/1/2012,UC Riverside,N Colorado,69,63
12/1/2012,Cleveland St,Toledo,78,73
12/1/2012,W Illinois,Missouri KC,68,63
12/1/2012,SF Austin,San Diego,56,51
12/1/2012,Jacksonville St,Alcorn St,56,52
12/1/2012,W Michigan,Oakland,76,72
12/1/2012,NC Central,NC A&T,66,62
12/1/2012,MD Baltimore Co,Towson,66,62
12/1/2012,ULL,North Texas,80,76
12/1/2012,W Kentucky,Troy,75,71
12/1/2012,Utah Valley,Pepperdine,67,63
12/1/2012,Louisville,Illinois St,69,66
12/1/2012,SE Missouri St,SE Louisiana,61,58
12/1/2012,Hartford,Holy Cross,48,45
12/1/2012,Marshall,UNC Wilmington,61,58
12/1/2012,St Bonaventure,Buffalo,82,79
12/1/2012,Santa Barbara,Santa Clara,83,80
12/1/2012,Cincinnati,Alabama,58,56
12/1/2012,Richmond,Wake Forest,62,60
12/1/2012,Col Charleston,Elon,56,54
12/1/2012,TN Martin,Kennesaw,65,63
12/1/2012,E Kentucky,W Carolina,72,70
12/1/2012,Morgan St,VMI,81,80
12/1/2012,Mt St Mary's,Binghamton,71,70
12/1/2012,IPFW,Miami OH,57,56
12/2/2012,Wisconsin,California,81,56
12/2/2012,Boise St,Seattle,87,64
12/2/2012,Kansas St,SC Upstate,72,53
12/2/2012,St Louis,Valparaiso,62,49
12/2/2012,Stanford,Denver,71,58
12/2/2012,G Washington,Manhattan,67,55
12/2/2012,Clemson,South Carolina,64,55
12/2/2012,Maryland,George Mason,69,62
12/2/2012,Akron,Middle Tenn St,82,77
12/2/2012,Mercer,Florida St,61,56
12/2/2012,Wichita St,Air Force,72,69
12/2/2012,C Michigan,Niagara,66,64
12/2/2012,Washington,CS Fullerton,74,72
12/2/2012,Georgia St,Liberty,67,66
12/3/2012,Syracuse,E Michigan,84,48
12/3/2012,Bethune-Cookman,Stetson,86,63
12/3/2012,Bowling Green,Wright St,54,41
12/3/2012,Nebraska,USC,63,51
12/3/2012,Monmouth NJ,Binghamton,77,65
12/3/2012,San Diego St,TX Southern,74,62
12/3/2012,UT Arlington,TX Pan American,60,51
12/3/2012,Norfolk St,S Carolina St,78,72
12/3/2012,Fresno St,Long Beach St,64,59
12/4/2012,Wisconsin,NE Omaha,86,40
12/4/2012,Louisville,Col Charleston,80,38
12/4/2012,Belmont,Lipscomb,100,66
12/4/2012,Army,Marist,91,57
12/4/2012,Purdue,Lamar,72,39
12/4/2012,Michigan,W Michigan,73,41
12/4/2012,Kentucky,Samford,88,56
12/4/2012,Charleston So,Citadel,101,73
12/4/2012,Richmond,Old Dominion,80,53
12/4/2012,Iowa,South Dakota,87,63
12/4/2012,Minnesota,S Dakota St,88,64
12/4/2012,Georgetown,Texas,64,41
12/4/2012,Elon,Dartmouth,71,49
12/4/2012,Lehigh,Fordham,81,63
12/4/2012,Tulane,Nicholls St,65,48
12/4/2012,Missouri,SE Missouri St,81,65
12/4/2012,San Francisco,St John's,81,65
12/4/2012,Bucknell,Kent,76,60
12/4/2012,Harvard,Boston College,79,63
12/4/2012,St Bonaventure,Siena,58,43
12/4/2012,Wyoming,Illinois St,81,67
12/4/2012,San Diego,Southern Utah,67,53
12/4/2012,St Joseph's PA,Coppin St,67,55
12/4/2012,Iowa St,FL Gulf Coast,83,72
12/4/2012,George Mason,MD Baltimore Co,74,63
12/4/2012,Mississippi St,UT San Antonio,53,42
12/4/2012,Tennessee St,Drexel,76,66
12/4/2012,Delaware,Radford,68,59
12/4/2012,Seton Hall,NJIT,68,59
12/4/2012,Illinois,W Carolina,72,64
12/4/2012,Wagner,Hofstra,52,44
12/4/2012,Georgia Tech,Georgia,62,54
12/4/2012,Arizona,Southern Miss,63,55
12/4/2012,UNLV,Portland,68,60
12/4/2012,New Mexico St,South Alabama,58,52
12/4/2012,Houston,TCU,54,48
12/4/2012,E Kentucky,NC Central,63,57
12/4/2012,Massachusetts,Northeastern,72,66
12/4/2012,Texas Tech,N Kentucky,75,69
12/4/2012,Northwestern LA,Louisiana Tech,89,83
12/4/2012,Pacific,Nevada,78,72
12/4/2012,Howard,American Univ,55,50
12/4/2012,Bradley,G Washington,72,68
12/4/2012,Northwestern,Baylor,74,70
12/4/2012,NC State,Connecticut,69,65
12/4/2012,Lafayette,St Francis PA,61,58
12/4/2012,Robert Morris,Campbell,61,58
12/4/2012,Arkansas,Oklahoma,81,78
12/5/2012,Weber St,Utah Valley,89,56
12/5/2012,Michigan St,Ark Pine Bluff,76,44
12/5/2012,Maryland,MD E Shore,100,68
12/5/2012,Butler,IUPUI,87,55
12/5/2012,Denver,Mercer,69,40
12/5/2012,Memphis,Ohio,84,58
12/5/2012,Evansville,Miami OH,94,68
12/5/2012,La Salle,Penn St,82,57
12/5/2012,James Madison,ETSU,70,45
12/5/2012,Florida,Florida St,72,47
12/5/2012,Pepperdine,UC Riverside,62,40
12/5/2012,Pittsburgh,Duquesne,66,45
12/5/2012,Utah,Boise St,76,55
12/5/2012,Buffalo,WI Milwaukee,72,52
12/5/2012,Middle Tenn St,UAB,84,64
12/5/2012,Navy,Monmouth NJ,85,66
12/5/2012,Tulsa,Missouri St,61,42
12/5/2012,Northern Iowa,N Colorado,76,59
12/5/2012,St Mary's CA,Drake,88,73
12/5/2012,Temple,Villanova,76,61
12/5/2012,N Dakota St,Morehead St,69,57
12/5/2012,Wofford,Gardner Webb,54,42
12/5/2012,W Illinois,E Illinois,57,45
12/5/2012,Oklahoma St,South Florida,61,49
12/5/2012,Quinnipiac,Colgate,67,56
12/5/2012,Wake Forest,High Point,71,60
12/5/2012,N Illinois,Edwardsville,65,54
12/5/2012,Valparaiso,IPFW,63,52
12/5/2012,West Virginia,Marshall,69,59
12/5/2012,DePaul,Chicago St,74,64
