Date,Team,Opponent,Team Score,Opponent Score
1/11/2014,Troy,Ark Little Rock,75,62
1/11/2014,Texas,Texas Tech,67,64
1/11/2014,Middle Tenn St,UAB,89,84
1/11/2014,St Francis PA,Central Conn,75,67
1/11/2014,Kentucky,Vanderbilt,71,62
1/11/2014,Chicago St,Missouri KC,68,66
1/11/2014,Tulane,North Texas,73,62
1/11/2014,FL Atlantic,Rice,73,68
1/11/2014,W Michigan,Miami OH,78,77
1/11/2014,Syracuse,North Carolina,57,45
1/11/2014,Indiana,Penn St,79,76
1/11/2014,Oklahoma,Iowa St,87,82
1/11/2014,Georgia Tech,Notre Dame,74,69
1/11/2014,St Louis,Dayton,67,59
1/11/2014,Old Dominion,East Carolina,81,70
1/11/2014,Towson,UNC Wilmington,60,53
1/11/2014,Penn,Princeton,77,74
1/11/2014,Oakland,Detroit,77,69
1/11/2014,Davidson,Appalachian St,78,66
1/11/2014,Richmond,Fordham,77,74
1/11/2014,Drexel,Northeastern,93,88
1/11/2014,Brown,Daniel Webster,91,50
1/11/2014,Pittsburgh,Wake Forest,80,65
1/11/2014,Boston College,Virginia Tech,62,59
1/11/2014,Delaware,James Madison,78,74
1/11/2014,Incarnate Word,New Orleans,78,55
1/11/2014,UNC Asheville,Presbyterian,84,70
1/11/2014,Kansas,Kansas St,86,60
1/11/2014,Winthrop,Charleston So,85,68
1/11/2014,Sacred Heart,F Dickinson,71,67
1/11/2014,Bucknell,Holy Cross,61,57
1/11/2014,Boston Univ,Lafayette,89,78
1/11/2014,American Univ,Colgate,69,62
1/11/2014,Buffalo,E Michigan,76,66
1/11/2014,Utah Valley,Grand Canyon,65,58
1/11/2014,Pacific,Santa Clara,80,68
1/11/2014,Oklahoma St,West Virginia,73,72
1/11/2014,Pepperdine,San Diego,69,65
1/11/2014,Long Beach St,UC Davis,99,74
1/11/2014,G Washington,Rhode Island,69,56
1/11/2014,Michigan St,Minnesota,87,75
1/11/2014,Weber St,North Dakota,72,60
1/11/2014,New Mexico,San Jose St,69,65
1/11/2014,Colorado St,Fresno St,76,57
1/11/2014,Missouri,Auburn,70,68
1/11/2014,Wyoming,Boise St,52,50
1/11/2014,Yale,Baruch,88,49
1/11/2014,W Illinois,NE Omaha,79,72
1/11/2014,Liberty,VMI,85,80
1/11/2014,Baylor,TCU,88,62
1/11/2014,Robert Morris,Bryant,71,67
1/11/2014,N Dakota St,IUPUI,87,64
1/11/2014,BYU,Loy Marymount,91,68
1/11/2014,Clemson,Duke,72,59
1/11/2014,W Carolina,Ga Southern,68,67
1/11/2014,Marquette,Seton Hall,67,66
1/11/2014,Mt St Mary's,St Francis NY,88,82
1/11/2014,Harvard,Dartmouth,61,45
1/11/2014,Memphis,Temple,79,69
1/11/2014,Cornell,Oberlin,77,55
1/12/2014,Washington,Colorado,71,54
1/12/2014,N Illinois,Bowling Green,45,36
1/12/2014,Stanford,Oregon,82,80
1/12/2014,Iona,Siena,87,78
1/12/2014,La Salle,Duquesne,75,56
1/12/2014,Creighton,Xavier,95,89
1/12/2014,Florida St,Maryland,85,61
1/12/2014,Arizona,USC,73,53
1/12/2014,UCLA,Arizona St,87,72
1/12/2014,Washington St,Utah,49,46
1/12/2014,Wright St,IL Chicago,58,53
1/12/2014,Northwestern,Illinois,49,43
1/12/2014,Purdue,Nebraska,70,64
1/12/2014,Tulsa,Southern Miss,75,71
1/12/2014,WI Green Bay,WI Milwaukee,93,86
1/12/2014,Stony Brook,Hartford,73,50
1/12/2014,Iowa,Ohio St,84,74
1/12/2014,Akron,Ohio,83,80
1/12/2014,San Diego St,Air Force,79,72
1/12/2014,Canisius,Monmouth NJ,87,67
1/12/2014,Manhattan,Marist,86,79
1/12/2014,St Peter's,Quinnipiac,74,67
1/12/2014,Louisville,SMU,71,63
1/12/2014,Rider,Niagara,90,78
1/13/2014,Alcorn St,Grambling,64,56
1/13/2014,Southern Univ,Jackson St,60,36
1/13/2014,Alabama St,Ark Pine Bluff,77,64
1/13/2014,ULL,Texas St,81,58
1/13/2014,Alabama A&M,MS Valley St,68,59
1/13/2014,Northern Arizona,Southern Utah,70,36
1/13/2014,NJIT,City Col NY,99,60
1/13/2014,Syracuse,Boston College,69,59
1/13/2014,TN Martin,Tennessee St,100,81
1/13/2014,Kansas,Iowa St,77,70
1/13/2014,Youngstown St,Cleveland St,67,66
1/13/2014,Savannah St,Howard,56,54
1/13/2014,Duke,Virginia,69,65
1/13/2014,Col Charleston,Northeastern,58,49
1/13/2014,Texas,West Virginia,80,69
1/13/2014,Norfolk St,Delaware St,58,56
1/13/2014,Loyola MD,Lafayette,77,63
1/13/2014,Coppin St,S Carolina St,75,69
1/13/2014,Florida A&M,NC A&T,76,66
1/13/2014,NC Central,Bethune-Cookman,64,49
1/14/2014,Wichita St,Bradley,72,50
1/14/2014,DePaul,St John's,77,75
1/14/2014,Michigan,Penn St,80,67
1/14/2014,S Illinois,Northern Iowa,68,66
1/14/2014,Cincinnati,Temple,69,58
1/14/2014,Creighton,Butler,88,60
1/14/2014,Pittsburgh,Georgia Tech,81,74
1/14/2014,Liberty,Campbell,71,68
1/14/2014,G Washington,VA Commonwealth,76,66
1/14/2014,Boise St,Nevada,74,65
1/14/2014,Arkansas,Kentucky,87,85
1/14/2014,Florida,Georgia,72,50
1/14/2014,Kansas St,Oklahoma,72,66
1/14/2014,E Michigan,W Michigan,56,37
1/14/2014,Indiana,Wisconsin,75,72
1/15/2014,Indiana St,Missouri St,70,55
1/15/2014,Xavier,Georgetown,80,67
1/15/2014,Gardner Webb,Winthrop,56,51
1/15/2014,Oklahoma St,TCU,82,50
1/15/2014,Michigan St,Northwestern,54,40
1/15/2014,Charleston So,Presbyterian,95,58
1/15/2014,St Joseph's PA,Duquesne,84,75
1/15/2014,SMU,South Florida,71,54
1/15/2014,VMI,Radford,101,88
1/15/2014,Toledo,Buffalo,67,65
1/15/2014,Tennessee,Auburn,78,67
1/15/2014,Stony Brook,Binghamton,67,47
1/15/2014,Texas A&M,South Carolina,75,67
1/15/2014,UNLV,New Mexico,76,73
1/15/2014,Texas Tech,Baylor,82,72
1/15/2014,Kent,N Illinois,73,64
1/15/2014,California,Washington,82,56
1/15/2014,Stanford,Washington St,80,48
1/15/2014,San Diego St,Fresno St,68,60
1/15/2014,Mississippi,LSU,88,74
1/15/2014,Loyola-Chicago,Drake,70,60
1/15/2014,Alabama,Mississippi St,80,61
1/15/2014,Florida St,Miami FL,63,53
1/15/2014,Purdue,Illinois,66,58
1/15/2014,Wake Forest,NC State,70,69
1/15/2014,Navy,Bucknell,62,61
1/15/2014,St Louis,St Bonaventure,66,60
1/15/2014,Dayton,Fordham,80,68
1/15/2014,Towson,Drexel,80,68
1/15/2014,Air Force,San Jose St,77,62
1/15/2014,Utah St,Colorado St,57,50
1/15/2014,Illinois St,Evansville,79,78
1/15/2014,Northeastern,James Madison,56,52
1/15/2014,Boston Univ,Colgate,66,58
1/15/2014,Delaware,William & Mary,76,71
1/15/2014,Valparaiso,Detroit,78,70
1/15/2014,Akron,Miami OH,59,52
1/15/2014,Hofstra,UNC Wilmington,69,64
1/15/2014,Maryland,Notre Dame,74,66
1/15/2014,High Point,Longwood,83,75
1/15/2014,Massachusetts,George Mason,88,87
1/15/2014,Holy Cross,Army,78,75
1/15/2014,MA Lowell,Albany NY,70,66
1/15/2014,American Univ,Lehigh,65,63
1/15/2014,La Salle,Rhode Island,72,62
1/15/2014,Bowling Green,C Michigan,67,57
1/15/2014,Rutgers,UCF,85,75
1/15/2014,New Hampshire,UMBC,56,42
1/15/2014,Coastal Car,UNC Asheville,81,78
1/15/2014,Clemson,Virginia Tech,56,49
1/15/2014,Ohio,Ball St,71,51
1/16/2014,Incarnate Word,Cent Arkansas,87,72
1/16/2014,Chicago St,New Mexico St,86,81
1/16/2014,S Dakota St,W Illinois,64,55
1/16/2014,Louisiana Tech,Tulane,73,45
1/16/2014,Oral Roberts,Abilene Chr,82,59
1/16/2014,Nicholls St,Houston Bap,66,64
1/16/2014,SF Austin,Northwestern LA,74,58
1/16/2014,Niagara,Fairfield,67,63
1/16/2014,TAM C. Christi,McNeese St,77,61
1/16/2014,South Dakota,IUPUI,69,57
1/16/2014,Connecticut,Memphis,83,73
1/16/2014,Ark Little Rock,W Kentucky,87,83
1/16/2014,TX Pan American,Missouri KC,78,66
1/16/2014,Lipscomb,Kennesaw,88,83
1/16/2014,N Dakota St,NE Omaha,91,69
1/16/2014,Edwardsville,Austin Peay,71,67
1/16/2014,Murray St,E Illinois,70,66
1/16/2014,UTEP,Middle Tenn St,63,54
1/16/2014,Sam Houston St,SE Louisiana,85,78
1/16/2014,Utah Valley,Idaho,71,66
1/16/2014,UC Irvine,CS Fullerton,72,54
1/16/2014,Idaho St,Southern Utah,60,45
1/16/2014,Cal Poly SLO,CS Northridge,62,52
1/16/2014,UC Riverside,UC Davis,81,69
1/16/2014,CS Bakersfield,Seattle,61,57
1/16/2014,Portland St,CS Sacramento,68,64
1/16/2014,BYU,San Francisco,83,76
1/16/2014,Santa Barbara,Long Beach St,64,51
1/16/2014,Arizona,Arizona St,91,68
1/16/2014,UCLA,Colorado,69,56
1/16/2014,ULM,Troy,75,64
1/16/2014,New Orleans,Lamar,77,55
1/16/2014,Minnesota,Ohio St,63,53
1/16/2014,IPFW,Denver,67,64
1/16/2014,Montana St,N Colorado,70,55
1/16/2014,Montana,North Dakota,84,71
1/16/2014,Utah,USC,84,66
1/16/2014,San Diego,Santa Clara,69,66
1/16/2014,Cleveland St,Oakland,86,76
1/16/2014,Portland,Loy Marymount,71,57
1/16/2014,Gonzaga,Pepperdine,70,53
1/16/2014,Georgia St,Arkansas St,73,72
1/16/2014,Mt St Mary's,Wagner,89,80
1/16/2014,Vanderbilt,Missouri,78,75
1/16/2014,Mercer,N Kentucky,74,58
1/16/2014,Louisville,Houston,91,52
1/16/2014,Vermont,Maine,83,46
1/16/2014,Morehead St,SE Missouri St,80,67
1/16/2014,Stetson,ETSU,64,58
1/16/2014,North Texas,Marshall,80,65
1/16/2014,Charlotte,Tulsa,90,86
1/16/2014,Southern Miss,Rice,84,62
1/16/2014,Northern Arizona,E Washington,84,65
1/16/2014,St Peter's,Rider,77,69
1/16/2014,South Alabama,ULL,81,73
1/16/2014,Ga Southern,Furman,88,81
1/16/2014,Robert Morris,St Francis PA,73,68
1/16/2014,Providence,St John's,84,83
1/16/2014,UNC Greensboro,Citadel,69,65
1/16/2014,Quinnipiac,Monmouth NJ,70,61
1/16/2014,Bryant,Sacred Heart,85,70
1/16/2014,Jacksonville St,Tennessee St,70,64
1/16/2014,WI Milwaukee,IL Chicago,67,63
1/16/2014,FL Gulf Coast,SC Upstate,63,60
1/16/2014,UAB,UT San Antonio,78,65
1/16/2014,Elon,Davidson,87,85
1/16/2014,E Kentucky,Belmont,74,63
1/16/2014,Chattanooga,Appalachian St,80,70
1/16/2014,St Francis NY,Central Conn,76,66
1/16/2014,FL Atlantic,East Carolina,78,67
1/16/2014,Manhattan,Siena,90,68
1/16/2014,NC Central,NJIT,71,55
1/16/2014,Old Dominion,Florida Intl,52,36
1/16/2014,F Dickinson,Long Island,89,67
1/17/2014,Bradley,S Illinois,66,60
1/17/2014,Canisius,Iona,85,83
1/17/2014,North Florida,Jacksonville,86,82
1/17/2014,WI Green Bay,Wright St,79,69
1/18/2014,Alcorn St,MS Valley St,65,53
1/18/2014,UNC Asheville,Charleston So,80,76
1/18/2014,Michigan,Wisconsin,77,70
1/18/2014,Colorado St,Air Force,74,68
1/18/2014,UT Arlington,Texas St,56,48
1/18/2014,NE Omaha,S Dakota St,80,71
1/18/2014,Davidson,UNC Greensboro,93,82
1/18/2014,Oral Roberts,Incarnate Word,79,77
1/18/2014,St Francis NY,Sacred Heart,74,71
1/18/2014,Prairie View,Jackson St,85,80
1/18/2014,San Diego St,UNLV,63,52
1/18/2014,Columbia,Cornell,71,61
1/18/2014,N Kentucky,Kennesaw,82,69
1/18/2014,Savannah St,Bethune-Cookman,70,60
1/18/2014,Coppin St,Hampton,71,68
1/18/2014,Denver,IUPUI,66,45
1/18/2014,Morgan St,Norfolk St,87,70
1/18/2014,NC A&T,NJIT,88,82
1/18/2014,Florida Intl,East Carolina,68,64
1/18/2014,Abilene Chr,Cent Arkansas,73,72
1/18/2014,Utah,UCLA,74,69
1/18/2014,McNeese St,Houston Bap,70,68
1/18/2014,Kansas,Oklahoma St,80,78
1/18/2014,Texas,Iowa St,86,76
1/18/2014,Syracuse,Pittsburgh,59,54
1/18/2014,Holy Cross,Lehigh,61,42
1/18/2014,Clemson,Wake Forest,61,53
1/18/2014,Villanova,DePaul,88,62
1/18/2014,Cincinnati,South Florida,61,54
1/18/2014,TAM C. Christi,Nicholls St,70,67
1/18/2014,Mercer,Lipscomb,87,66
1/18/2014,South Dakota,IPFW,75,61
1/18/2014,Wichita St,Indiana St,68,48
1/18/2014,Quinnipiac,Niagara,85,71
1/18/2014,NC Central,Delaware St,62,52
1/18/2014,VA Commonwealth,Duquesne,80,65
1/18/2014,Radford,Longwood,93,76
1/18/2014,G Washington,St Bonaventure,79,71
1/18/2014,LSU,Vanderbilt,81,58
1/18/2014,Louisville,Connecticut,76,64
1/18/2014,Weber St,Southern Utah,65,59
1/18/2014,N Colorado,Montana,84,73
1/18/2014,Colorado,USC,83,62
1/18/2014,Southern Univ,Ark Pine Bluff,60,56
1/18/2014,Belmont,Tennessee St,79,65
1/18/2014,TX Southern,Grambling,74,72
1/18/2014,ULL,Troy,72,59
1/18/2014,CS Sacramento,E Washington,75,64
1/18/2014,San Francisco,San Diego,64,62
1/18/2014,Hawaii,UC Riverside,100,69
1/18/2014,Stanford,Washington,79,67
1/18/2014,Santa Barbara,CS Northridge,79,69
1/18/2014,Long Beach St,Cal Poly SLO,63,62
1/18/2014,North Dakota,Montana St,72,69
1/18/2014,UC Davis,CS Fullerton,69,61
1/18/2014,Idaho,CS Bakersfield,64,61
1/18/2014,Ohio,N Illinois,65,46
1/18/2014,Rider,Marist,66,56
1/18/2014,High Point,Liberty,76,70
1/18/2014,Stony Brook,MA Lowell,70,65
1/18/2014,Purdue,Penn St,65,64
1/18/2014,Old Dominion,FL Atlantic,65,60
1/18/2014,Alabama St,Alabama A&M,67,58
1/18/2014,Winthrop,Coastal Car,73,72
1/18/2014,Massachusetts,Elon,84,74
1/18/2014,E Kentucky,Jacksonville St,60,56
1/18/2014,UTEP,UAB,63,61
1/18/2014,FL Gulf Coast,ETSU,90,62
1/18/2014,Michigan St,Illinois,78,62
1/18/2014,W Kentucky,Arkansas St,82,77
1/18/2014,Florida A&M,S Carolina St,78,72
1/18/2014,Youngstown St,Detroit,77,63
1/18/2014,Chattanooga,Wofford,71,57
1/18/2014,Sam Houston St,New Orleans,77,70
1/18/2014,Furman,Citadel,76,71
1/18/2014,Howard,MD E Shore,88,55
1/18/2014,ULM,South Alabama,64,58
1/18/2014,Mississippi St,Texas A&M,81,72
1/18/2014,Stetson,SC Upstate,77,73
1/18/2014,American Univ,Lafayette,66,61
1/18/2014,Rhode Island,George Mason,71,69
1/18/2014,W Carolina,Samford,67,64
1/18/2014,St John's,Dartmouth,69,55
1/18/2014,Georgia,Arkansas,66,61
1/18/2014,William & Mary,James Madison,78,56
1/18/2014,Northern Iowa,Missouri St,94,89
1/18/2014,Middle Tenn St,UT San Antonio,80,58
1/18/2014,Texas Tech,TCU,60,49
1/18/2014,SE Louisiana,Lamar,91,65
1/18/2014,Illinois St,Drake,77,63
1/18/2014,Hartford,New Hampshire,60,43
1/18/2014,Missouri KC,New Mexico St,68,66
1/18/2014,Evansville,Loyola-Chicago,53,48
1/18/2014,Memphis,LeMoyne-Owen,101,78
1/18/2014,Wagner,St Francis PA,56,50
1/18/2014,St Joseph's PA,Penn,85,68
1/18/2014,North Carolina,Boston College,82,71
1/18/2014,Tulsa,Marshall,69,52
1/18/2014,Virginia,Florida St,78,66
1/18/2014,Delaware,Northeastern,74,70
1/18/2014,Seton Hall,Georgetown,67,57
1/18/2014,Yale,Brown,74,67
1/18/2014,Kentucky,Tennessee,74,66
1/18/2014,Northwestern,Indiana,54,47
1/18/2014,La Salle,Temple,74,68
1/18/2014,Fairfield,Manhattan,71,67
1/18/2014,Charlotte,North Texas,76,74
1/18/2014,Morehead St,TN Martin,82,75
1/18/2014,E Michigan,C Michigan,72,59
1/18/2014,Drexel,UNC Wilmington,79,63
1/18/2014,Albany NY,Maine,85,78
1/18/2014,SMU,UCF,58,46
1/18/2014,Toledo,Akron,75,61
1/18/2014,SE Missouri St,Tennessee Tech,83,74
1/18/2014,New Mexico,Fresno St,89,78
1/18/2014,Richmond,Dayton,73,64
1/18/2014,Gonzaga,Loy Marymount,82,72
1/18/2014,E Illinois,Austin Peay,67,64
1/18/2014,Bryant,F Dickinson,95,68
1/18/2014,Wyoming,San Jose St,67,56
1/18/2014,Valparaiso,WI Milwaukee,75,62
1/18/2014,Buffalo,Kent,71,60
1/18/2014,St Louis,Fordham,70,48
1/18/2014,Mississippi,South Carolina,75,74
1/18/2014,Long Island,Central Conn,62,61
1/18/2014,California,Washington St,76,55
1/18/2014,Florida,Auburn,68,61
1/18/2014,TX Pan American,Chicago St,84,61
1/18/2014,Pepperdine,Portland,76,65
1/18/2014,N Dakota St,W Illinois,65,52
1/18/2014,St Mary's CA,Pacific,79,73
1/18/2014,BYU,Santa Clara,91,81
1/18/2014,Edwardsville,Murray St,67,60
1/18/2014,Missouri,Alabama,68,47
1/18/2014,Robert Morris,Mt St Mary's,77,69
1/18/2014,Oklahoma,Baylor,66,64
1/18/2014,Duke,NC State,95,60
1/18/2014,Boise St,Utah St,78,74
1/18/2014,Georgia St,Ark Little Rock,99,73
1/18/2014,Tulane,Rice,58,41
1/18/2014,Miami FL,Georgia Tech,56,42
1/18/2014,Kansas St,West Virginia,78,56
1/18/2014,Northern Arizona,Portland St,77,56
1/18/2014,Vermont,UMBC,73,47
1/18/2014,Providence,Creighton,81,68
1/18/2014,Gardner Webb,Presbyterian,67,58
1/18/2014,Colgate,Navy,63,41
1/18/2014,Miami OH,Ball St,64,52
1/18/2014,Appalachian St,Ga Southern,81,68
1/18/2014,Campbell,VMI,97,93
1/18/2014,Butler,Marquette,69,57
1/19/2014,Utah Valley,Seattle,52,51
1/19/2014,Army,Bucknell,74,67
1/19/2014,Monmouth NJ,Canisius,83,82
1/19/2014,Iona,Siena,88,74
1/19/2014,SMU,Hofstra,73,49
1/19/2014,Oregon St,Oregon,80,72
1/19/2014,Notre Dame,Virginia Tech,70,63
1/19/2014,Houston,Rutgers,77,55
1/19/2014,Bowling Green,W Michigan,69,64
1/19/2014,Towson,Col Charleston,72,57
1/19/2014,Wright St,Cleveland St,49,46
1/19/2014,WI Green Bay,IL Chicago,69,64
1/19/2014,Southern Miss,Louisiana Tech,80,71
1/19/2014,Iowa,Minnesota,94,73
1/20/2014,Norfolk St,Coppin St,83,71
1/20/2014,Alcorn St,Ark Pine Bluff,71,45
1/20/2014,Jackson St,TX Southern,84,80
1/20/2014,S Carolina St,Bethune-Cookman,69,67
1/20/2014,Morgan St,Hampton,80,71
1/20/2014,NC A&T,Delaware St,66,55
1/20/2014,Weber St,Idaho St,65,59
1/20/2014,Delaware,Drexel,90,77
1/20/2014,Belmont,Fairfield,62,53
1/20/2014,Marquette,Georgetown,80,72
1/20/2014,NC State,Maryland,65,56
1/20/2014,Kansas,Baylor,78,68
1/20/2014,Savannah St,Florida A&M,79,68
1/20/2014,Stony Brook,UMBC,81,62
1/20/2014,Hartford,MA Lowell,69,51
1/20/2014,Prairie View,Grambling,83,82
1/20/2014,Nebraska,Ohio St,68,62
1/20/2014,Boston Univ,Loyola MD,72,58
1/20/2014,Albany NY,Binghamton,66,60
1/20/2014,Vermont,New Hampshire,57,40
1/20/2014,Marist,St Peter's,70,63
1/20/2014,Wofford,W Carolina,71,60
1/20/2014,Xavier,DePaul,84,74
1/20/2014,Creighton,Villanova,96,68
1/20/2014,Virginia,North Carolina,76,61
1/21/2014,Nicholls St,McNeese St,87,79
1/21/2014,Northwestern,Purdue,63,60
1/21/2014,SMU,Rutgers,70,56
1/21/2014,Missouri St,Evansville,64,61
1/21/2014,Providence,Butler,65,56
1/21/2014,New Mexico,Boise St,84,75
1/21/2014,Kentucky,Texas A&M,68,51
1/21/2014,Georgia Tech,Boston College,68,60
1/21/2014,Michigan St,Indiana,71,66
1/21/2014,Texas,Kansas St,67,64
1/21/2014,Connecticut,Temple,90,66
1/21/2014,LSU,Missouri,77,71
1/21/2014,Florida St,Notre Dame,76,74
1/21/2014,Pittsburgh,Clemson,76,43
1/21/2014,FL Atlantic,Harvard,68,53
1/21/2014,Wright St,WI Milwaukee,73,57
1/22/2014,Duke,Miami FL,67,46
1/22/2014,American Univ,Boston Univ,86,56
1/22/2014,VMI,High Point,82,80
1/22/2014,Bradley,Northern Iowa,69,65
1/22/2014,Georgia,South Carolina,97,76
1/22/2014,NC Central,NC A&T,84,44
1/22/2014,Lehigh,Navy,68,66
1/22/2014,Longwood,Liberty,69,66
1/22/2014,Akron,E Michigan,78,68
1/22/2014,St Joseph's PA,Rhode Island,61,57
1/22/2014,Coastal Car,Presbyterian,84,72
1/22/2014,UNC Asheville,Winthrop,81,66
1/22/2014,Cleveland St,IL Chicago,74,64
1/22/2014,Oregon St,Washington St,66,55
1/22/2014,Mississippi,Vanderbilt,63,52
1/22/2014,Oklahoma,TCU,77,69
1/22/2014,MS Valley St,Southern Univ,72,64
1/22/2014,UNLV,Utah St,62,42
1/22/2014,USC,California,77,69
1/22/2014,WI Green Bay,Oakland,83,69
1/22/2014,Tennessee,Arkansas,81,74
1/22/2014,Indiana St,Loyola-Chicago,65,61
1/22/2014,St Bonaventure,La Salle,66,51
1/22/2014,Minnesota,Wisconsin,81,68
1/22/2014,Drake,S Illinois,57,54
1/22/2014,Wichita St,Illinois St,70,55
1/22/2014,Mississippi St,Auburn,82,74
1/22/2014,Hofstra,William & Mary,77,60
1/22/2014,Nevada,Fresno St,96,86
1/22/2014,San Diego St,San Jose St,75,50
1/22/2014,Wyoming,Air Force,66,59
1/22/2014,Bowling Green,Ohio,58,56
1/22/2014,Miami OH,C Michigan,86,80
1/22/2014,Northeastern,Towson,57,54
1/22/2014,Charleston So,Gardner Webb,78,76
1/22/2014,Fordham,George Mason,76,70
1/22/2014,Col Charleston,UNC Wilmington,75,70
1/22/2014,Toledo,N Illinois,77,68
1/22/2014,Canisius,Niagara,87,74
1/22/2014,Campbell,Radford,65,63
1/22/2014,Bucknell,Loyola MD,70,60
1/22/2014,St Louis,Duquesne,76,72
1/22/2014,VA Commonwealth,Dayton,80,66
1/22/2014,Army,Colgate,66,63
1/22/2014,Richmond,Massachusetts,58,55
1/22/2014,Michigan,Iowa,75,67
1/22/2014,Louisville,South Florida,86,47
1/22/2014,Holy Cross,Lafayette,59,58
1/22/2014,West Virginia,Texas Tech,87,81
1/22/2014,Wake Forest,Virginia Tech,83,77
1/23/2014,TN Martin,E Illinois,84,77
1/23/2014,Tulsa,Middle Tenn St,58,53
1/23/2014,Denver,NE Omaha,74,60
1/23/2014,SE Missouri St,Edwardsville,82,78
1/23/2014,Georgia St,ULL,77,70
1/23/2014,TAM C. Christi,SE Louisiana,74,71
1/23/2014,Lamar,Abilene Chr,65,57
1/23/2014,SF Austin,Oral Roberts,72,69
1/23/2014,UT Arlington,Troy,59,56
1/23/2014,Louisiana Tech,Charlotte,80,60
1/23/2014,SC Upstate,Jacksonville,79,69
1/23/2014,Bryant,Long Island,87,79
1/23/2014,Appalachian St,Citadel,80,67
1/23/2014,Murray St,Tennessee Tech,92,53
1/23/2014,Northwestern LA,Cent Arkansas,76,68
1/23/2014,W Kentucky,ULM,69,51
1/23/2014,North Dakota,CS Sacramento,82,71
1/23/2014,Memphis,Houston,82,59
1/23/2014,UC Irvine,CS Northridge,72,66
1/23/2014,Hawaii,UC Davis,90,73
1/23/2014,Weber St,Montana St,86,57
1/23/2014,Santa Barbara,UC Riverside,68,65
1/23/2014,Cal Poly SLO,CS Fullerton,58,56
1/23/2014,UCLA,Stanford,91,74
1/23/2014,Washington,Oregon,80,76
1/23/2014,Gonzaga,San Diego,59,56
1/23/2014,Chicago St,CS Bakersfield,71,63
1/23/2014,Arizona,Colorado,69,57
1/23/2014,Cincinnati,UCF,69,51
1/23/2014,Incarnate Word,Sam Houston St,85,74
1/23/2014,Arizona St,Utah,79,75
1/23/2014,Grand Canyon,Idaho,86,73
1/23/2014,E Washington,Southern Utah,90,83
1/23/2014,N Colorado,Northern Arizona,87,72
1/23/2014,E Kentucky,Tennessee St,94,78
1/23/2014,Montana,Idaho St,59,54
1/23/2014,W Illinois,South Dakota,79,61
1/23/2014,Utah Valley,Missouri KC,66,48
1/23/2014,Belmont,Morehead St,80,66
1/23/2014,New Orleans,Houston Bap,79,66
1/23/2014,Loy Marymount,Pacific,92,81
1/23/2014,Ohio St,Illinois,62,55
1/23/2014,New Hampshire,Albany NY,60,56
1/23/2014,Portland,BYU,114,110
1/23/2014,St Mary's CA,Pepperdine,80,74
1/23/2014,MA Lowell,Maine,74,62
1/23/2014,W Michigan,Kent,75,59
1/23/2014,Tulane,East Carolina,59,54
1/23/2014,Southern Miss,Old Dominion,75,60
1/23/2014,Davidson,W Carolina,82,77
1/23/2014,Ark Little Rock,Texas St,69,64
1/23/2014,Jacksonville St,Austin Peay,71,59
1/23/2014,Marshall,Rice,73,63
1/23/2014,North Texas,UAB,76,65
1/23/2014,Robert Morris,Sacred Heart,91,65
1/23/2014,Samford,UNC Greensboro,88,78
1/23/2014,Mercer,FL Gulf Coast,68,55
1/23/2014,Monmouth NJ,Fairfield,63,60
1/23/2014,Siena,St Peter's,64,47
1/23/2014,Central Conn,Wagner,87,83
1/23/2014,Valparaiso,Youngstown St,74,71
1/23/2014,Mt St Mary's,St Francis PA,83,77
1/23/2014,St John's,Seton Hall,77,76
1/23/2014,Chattanooga,Elon,84,63
1/23/2014,Wofford,Ga Southern,74,64
1/23/2014,F Dickinson,St Francis NY,86,85
1/23/2014,Penn St,Nebraska,58,54
1/23/2014,Florida,Alabama,68,62
1/23/2014,Hartford,Binghamton,56,54
1/23/2014,ETSU,North Florida,99,93
1/23/2014,Stetson,Kennesaw,68,65
1/23/2014,Ball St,Buffalo,71,68
1/24/2014,Manhattan,Rider,67,51
1/24/2014,Detroit,WI Milwaukee,73,54
1/24/2014,Stony Brook,Vermont,67,64
1/24/2014,Lipscomb,N Kentucky,75,74
1/24/2014,Iona,Quinnipiac,95,73
1/24/2014,Niagara,Marist,80,74
1/25/2014,Jackson St,Grambling,76,59
1/25/2014,Indiana St,Illinois St,76,62
1/25/2014,Arizona St,Colorado,72,51
1/25/2014,E Illinois,SE Missouri St,77,74
1/25/2014,Hampton,Savannah St,80,71
1/25/2014,NC A&T,Morgan St,68,67
1/25/2014,S Carolina St,Norfolk St,73,61
1/25/2014,Seton Hall,DePaul,86,69
1/25/2014,Michigan,Michigan St,80,75
1/25/2014,Lehigh,Lafayette,71,68
1/25/2014,High Point,UNC Asheville,78,67
1/25/2014,Louisiana Tech,Marshall,98,77
1/25/2014,Liberty,Presbyterian,65,53
1/25/2014,Northwestern LA,Oral Roberts,87,83
1/25/2014,Connecticut,Rutgers,82,71
1/25/2014,Davidson,Ga Southern,82,52
1/25/2014,Chattanooga,UNC Greensboro,77,67
1/25/2014,Georgia St,ULM,66,58
1/25/2014,Florida Intl,FL Atlantic,66,57
1/25/2014,Washington,Oregon St,87,81
1/25/2014,N Dakota St,S Dakota St,85,77
1/25/2014,Wisconsin,Purdue,72,58
1/25/2014,UAB,Tulsa,70,63
1/25/2014,Winthrop,VMI,58,57
1/25/2014,Long Island,Mt St Mary's,75,71
