Date,Team,Opponent,Team Score,Opponent Score
11/22/2014,Notre Dame,Massachusetts,81,68
11/22/2014,Providence,Florida St,80,54
11/22/2014,Mt St Mary's,Bucknell,73,69
11/22/2014,Colgate,Campbell,54,48
11/22/2014,CS Northridge,Samford,79,72
11/22/2014,Northern Iowa,North Florida,66,49
11/22/2014,Appalachian St,Virginia Tech,65,63
11/22/2014,Richmond,High Point,80,56
11/22/2014,MA Lowell,NJIT,63,61
11/22/2014,Detroit,South Alabama,66,53
11/22/2014,Miami OH,Liberty,63,52
11/22/2014,Mississippi St,Utah St,71,63
11/22/2014,NE Omaha,Marquette,97,89
11/22/2014,UT San Antonio,Texas St,80,67
11/22/2014,MTSU,Southern Univ,66,48
11/22/2014,Belmont,W Kentucky,64,63
11/22/2014,Gonzaga,Thomas Aquinas,109,55
11/22/2014,W Michigan,Drake,91,75
11/22/2014,Houston,Morgan St,72,57
11/22/2014,Wyoming,Colorado,56,33
11/22/2014,La Salle,St Peter's,59,50
11/22/2014,IUPUI,Ball St,71,69
11/22/2014,Georgetown,Robert Morris,80,66
11/22/2014,SE Missouri St,Cent Arkansas,74,68
11/22/2014,Incarnate Word,Princeton,79,68
11/22/2014,Citadel,Bob Jones,81,50
11/22/2014,SMU,E Washington,77,68
11/22/2014,Indiana St,Brown,78,66
11/22/2014,Wright St,Charleston So,86,79
11/22/2014,Jacksonville St,Miles,88,71
11/22/2014,Sam Houston St,Fairfield,74,60
11/22/2014,Louisiana Tech,American Univ,63,44
11/22/2014,Lafayette,Penn,83,77
11/22/2014,Quinnipiac,Albany NY,76,73
11/22/2014,Hartford,Niagara,65,62
11/22/2014,Army,Marist,76,62
11/22/2014,Savannah St,Cleveland St,87,83
11/22/2014,St Francis PA,MD E Shore,57,53
11/22/2014,Northwestern,Elon,68,67
11/22/2014,St Bonaventure,Canisius,59,53
11/22/2014,Air Force,Western St CO,90,60
11/22/2014,Ark Little Rock,Missouri KC,73,68
11/22/2014,CS Fullerton,San Jose St,70,66
11/22/2014,Norfolk St,TX Southern,76,66
11/22/2014,Duquesne,Abilene Chr,102,81
11/22/2014,Wofford,South Dakota,72,68
11/22/2014,Butler,Loyola MD,80,39
11/23/2014,Bethune-Cookman,Central Conn,65,60
11/23/2014,Massachusetts,Florida St,75,69
11/23/2014,Youngstown St,UNC Greensboro,76,67
11/23/2014,S Illinois,IL Chicago,67,60
11/23/2014,Valparaiso,Maine,93,70
11/23/2014,Howard,Hood,78,51
11/23/2014,Providence,Notre Dame,75,74
11/23/2014,Montana,Seattle,66,62
11/23/2014,Washington,Pacific,76,69
11/23/2014,Mississippi,Northern Arizona,80,74
11/23/2014,Vanderbilt,Tennessee St,78,46
11/23/2014,Loy Marymount,San Diego Chr,82,60
11/23/2014,UCLA,Long Beach St,77,63
11/23/2014,St Mary's CA,UC Irvine,72,69
11/23/2014,Colorado St,Mercer,75,62
11/23/2014,Navy,Binghamton,70,68
11/23/2014,Drexel,Cornell,61,59
11/23/2014,Penn St,USC,63,61
11/23/2014,Northeastern,Manhattan,65,51
11/23/2014,Miami FL,Charlotte,77,58
11/23/2014,Samford,Missouri KC,64,55
11/23/2014,Ark Little Rock,CS Northridge,94,88
11/23/2014,Illinois St,Old Dominion,64,45
11/23/2014,West Virginia,Connecticut,78,68
11/23/2014,Seton Hall,Gardner Webb,85,67
11/23/2014,UC Riverside,St Katherine,102,49
11/23/2014,Dayton,Boston College,65,53
11/23/2014,Col Charleston,George Mason,61,60
11/23/2014,Texas A&M,New Mexico,64,51
11/23/2014,Akron,South Carolina,68,63
11/23/2014,Denver,Coppin St,80,54
11/23/2014,Oklahoma,Northwestern LA,90,68
11/23/2014,Stony Brook,Merchant Marine,89,54
11/23/2014,Radford,Catawba,88,52
11/23/2014,NC State,South Florida,68,65
11/23/2014,Yale,Kent,66,59
11/23/2014,UAB,Jackson St,58,50
11/23/2014,TAM C. Christi,St Louis,62,56
11/23/2014,Wofford,Sam Houston St,64,53
11/23/2014,E Michigan,Longwood,79,48
11/23/2014,Wichita St,Newman,105,57
11/23/2014,C Michigan,Ark Pine Bluff,75,43
11/23/2014,Columbia,Lehigh,54,44
11/23/2014,Fairfield,South Dakota,80,72
11/23/2014,American Univ,Morehead St,51,46
11/23/2014,Kentucky,Montana St,86,28
11/23/2014,Holy Cross,Nichols,101,70
11/23/2014,Rutgers,St Francis NY,76,73
11/23/2014,UCF,SC Upstate,76,69
11/23/2014,Ohio St,Sacred Heart,106,48
11/23/2014,CS Bakersfield,Delaware,70,52
11/23/2014,MA Lowell,Fordham,64,57
11/23/2014,Georgia,FL Atlantic,74,61
11/23/2014,Towson,Monmouth NJ,79,75
11/23/2014,Louisiana Tech,Presbyterian,76,48
11/23/2014,Creighton,NC Central,65,45
11/23/2014,Hofstra,Wagner,93,71
11/23/2014,Cincinnati,E Illinois,54,49
11/23/2014,Bradley,NC A&T,58,50
11/23/2014,Iona,North Texas,78,58
11/24/2014,S Dakota St,Chadron St,87,42
11/24/2014,Michigan,Oregon,70,63
11/24/2014,Wyoming,Florida A&M,66,45
11/24/2014,Evansville,Fresno St,58,52
11/24/2014,WI Green Bay,East Carolina,66,49
11/24/2014,Portland St,Edwardsville,90,87
11/24/2014,New Mexico St,Stetson,88,68
11/24/2014,San Francisco,Hawaii,88,73
11/24/2014,Lamar,Arkansas St,63,58
11/24/2014,Mississippi St,Clayton St,59,46
11/24/2014,Marquette,NJIT,62,57
11/24/2014,Pittsburgh,Chaminade,81,68
11/24/2014,N Colorado,Colorado Chr,93,58
11/24/2014,Georgia St,Chicago St,69,46
11/24/2014,Weber St,Nevada,59,56
11/24/2014,WI Milwaukee,ULL,56,52
11/24/2014,San Diego St,BYU,92,87
11/24/2014,Seton Hall,Illinois St,84,80
11/24/2014,Old Dominion,Gardner Webb,58,46
11/24/2014,Clemson,LSU,64,61
11/24/2014,Tulsa,Auburn,53,35
11/24/2014,Maryland,Arizona St,78,73
11/24/2014,FL Gulf Coast,Marist,58,43
11/24/2014,Detroit,MD E Shore,69,55
11/24/2014,Iowa St,Alabama,84,74
11/24/2014,Oklahoma St,Oregon St,66,53
11/24/2014,Villanova,VA Commonwealth,77,53
11/24/2014,Wake Forest,Nicholls St,75,48
11/24/2014,Ball St,Grambling,88,46
11/24/2014,James Madison,Colgate,77,71
11/24/2014,ETSU,Winthrop,69,64
11/24/2014,Xavier,Murray St,89,62
11/24/2014,Louisville,Savannah St,87,26
11/24/2014,Toledo,Bucknell,92,65
11/24/2014,Alcorn St,Dillard,95,73
11/24/2014,Kansas St,Purdue,88,79
11/24/2014,San Diego,W Michigan,77,70
11/24/2014,IPFW,Jacksonville,89,71
11/24/2014,Indiana St,Austin Peay,61,57
11/24/2014,Arizona,Missouri,72,53
11/24/2014,W Carolina,Oakland,88,79
11/24/2014,Iowa,Pepperdine,72,61
11/24/2014,Memphis,Prairie View,77,49
11/24/2014,TCU,MS Valley St,106,53
11/24/2014,Incarnate Word,Texas A&M Intl,105,83
11/24/2014,Illinois,Brown,89,68
11/24/2014,Belmont,Lipscomb,82,77
11/24/2014,Baylor,SF Austin,67,51
11/24/2014,Michigan St,Santa Clara,79,52
11/24/2014,Appalachian St,Hampton,82,74
11/24/2014,Ga Southern,Florida Intl,78,72
11/24/2014,Kansas,Rider,87,60
11/24/2014,E Washington,Indiana,88,86
11/24/2014,Tennessee Tech,SE Louisiana,81,62
11/25/2014,Buffalo,Grand Canyon,80,64
11/25/2014,Miami FL,Charlotte,77,74
11/25/2014,Drake,IUPUI,73,60
11/25/2014,Boise St,Idaho,86,75
11/25/2014,Colorado,Air Force,68,53
11/25/2014,Stanford,Delaware,84,47
11/25/2014,USC,CS Fullerton,53,49
11/25/2014,ULL,Oral Roberts,76,52
11/25/2014,Northwestern,Miami OH,55,46
11/25/2014,Tulane,Southern Univ,74,59
11/25/2014,St Louis,NC A&T,57,54
11/25/2014,N Dakota St,MN Crookston,64,63
11/25/2014,Creighton,E Illinois,75,53
11/25/2014,Southern Miss,Troy,72,70
11/25/2014,IL Chicago,St Xavier IL,87,76
11/25/2014,Vanderbilt,Norfolk St,63,53
11/25/2014,Abilene Chr,Jarvis Chr,91,65
11/25/2014,Jacksonville St,Alabama A&M,67,61
11/25/2014,Northern Iowa,Virginia Tech,73,54
11/25/2014,Bucknell,MD E Shore,58,55
11/25/2014,BYU,Chaminade,121,85
11/25/2014,Purdue,Missouri,82,61
11/25/2014,Hawaii,Marist,62,55
11/25/2014,WI Green Bay,Evansville,64,62
11/25/2014,FL Gulf Coast,San Francisco,62,47
11/25/2014,CS Sacramento,Bristol,97,63
11/25/2014,Detroit,Toledo,82,79
11/25/2014,Alabama,Arizona St,76,71
11/25/2014,S Carolina St,Columbia Intl,92,55
11/25/2014,Arizona,Kansas St,72,68
11/25/2014,Elon,Morgan St,74,73
11/25/2014,Georgia St,W Carolina,85,70
11/25/2014,Villanova,Michigan,60,55
11/25/2014,San Diego St,Pittsburgh,74,57
11/25/2014,East Carolina,Fresno St,58,52
11/25/2014,Maryland,Iowa St,72,63
11/25/2014,VA Commonwealth,Oregon,77,63
11/25/2014,Bowling Green,SE Missouri St,62,54
11/25/2014,Ohio,Ark Pine Bluff,69,60
11/25/2014,New Hampshire,Boston Univ,75,68
11/25/2014,Syracuse,Loyola MD,70,37
11/25/2014,Florida St,Citadel,66,55
11/25/2014,High Point,Peace,88,71
11/25/2014,Presbyterian,Toccoa Falls,63,40
11/25/2014,Virginia,Tennessee St,79,36
11/25/2014,Wofford,Ohio Valley,82,54
11/25/2014,Hartford,Quinnipiac,54,50
11/25/2014,St Peter's,Rutgers,68,50
11/25/2014,MTSU,Northern Arizona,65,53
11/25/2014,North Florida,Liberty,77,57
11/25/2014,Harvard,Houston,84,63
11/25/2014,Temple,Penn,76,67
11/25/2014,William & Mary,W Illinois,83,49
11/25/2014,South Florida,Hofstra,71,70
11/25/2014,Cincinnati,NC Central,59,50
11/25/2014,Oakland,Chicago St,70,57
11/25/2014,Charleston So,Cent Arkansas,80,67
11/25/2014,Howard,UMBC,68,54
11/25/2014,Army,Binghamton,80,54
11/25/2014,Penn St,Akron,78,72
11/25/2014,Texas Tech,Northwestern LA,75,64
11/25/2014,Loyola-Chicago,UT San Antonio,71,57
11/25/2014,Nebraska,NE Omaha,80,67
11/25/2014,Texas,St Francis PA,78,46
11/25/2014,Bradley,TAM C. Christi,52,38
11/25/2014,La Salle,St Francis NY,73,60
11/25/2014,Columbia,F Dickinson,57,47
11/25/2014,St Bonaventure,Jackson St,79,71
11/25/2014,St Joseph's PA,Long Island,74,70
11/25/2014,Stony Brook,W Kentucky,71,61
11/25/2014,MA Lowell,Mt Ida,102,57
11/25/2014,Arkansas,SMU,78,72
11/25/2014,Kentucky,UT Arlington,92,44
11/25/2014,TN Martin,Bethune-Cookman,74,56
11/26/2014,UC Davis,Utah St,77,70
11/26/2014,California,Cal Poly SLO,72,52
11/26/2014,Gonzaga,Georgia,88,76
11/26/2014,Georgetown,Florida,66,65
11/26/2014,Portland St,CS Northridge,63,55
11/26/2014,Butler,North Carolina,74,66
11/26/2014,Wisconsin,UAB,72,43
11/26/2014,Pacific,AK Anchorage,71,62
11/26/2014,W Carolina,Chicago St,66,61
11/26/2014,North Texas,MS Valley St,67,52
11/26/2014,Iowa,N Illinois,70,49
11/26/2014,Utah,TX Pan American,85,48
11/26/2014,SE Louisiana,Tennessee Tech,86,65
11/26/2014,E Kentucky,Southern Utah,73,64
11/26/2014,New Mexico St,Florida A&M,78,33
11/26/2014,E Washington,N Kentucky,81,60
11/26/2014,Montana,Carroll MT,75,52
11/26/2014,Wyoming,Stetson,65,41
11/26/2014,Pittsburgh,Kansas St,70,47
11/26/2014,WI Green Bay,FL Gulf Coast,59,45
11/26/2014,Evansville,San Francisco,79,72
11/26/2014,Virginia Tech,Miami OH,78,63
11/26/2014,Auburn,Oregon St,71,69
11/26/2014,E Michigan,Rochester MI,68,35
11/26/2014,Navy,PSU-Harrisburg,67,42
11/26/2014,Northern Iowa,Northwestern,61,42
11/26/2014,Oklahoma St,Tulsa,73,58
11/26/2014,Arizona,San Diego St,61,59
11/26/2014,Marist,Fresno St,68,64
11/26/2014,Colorado St,Missouri St,76,61
11/26/2014,Oral Roberts,WI Milwaukee,69,66
11/26/2014,Morgan St,Liberty,51,50
11/26/2014,North Florida,Elon,72,65
11/26/2014,Purdue,BYU,87,85
11/26/2014,Missouri,Chaminade,74,60
11/26/2014,Hawaii,East Carolina,75,73
11/26/2014,Iona,Delaware St,126,76
11/26/2014,Cornell,Canisius,67,60
11/26/2014,Coastal Car,ULM,61,48
11/26/2014,Duke,Furman,93,54
11/26/2014,Davidson,UCF,95,69
11/26/2014,Notre Dame,Grambling,81,54
11/26/2014,Wake Forest,Mt St Mary's,83,49
11/26/2014,Albany NY,Colgate,75,71
11/26/2014,Yale,Lafayette,82,60
11/26/2014,Utah Valley,Idaho St,60,57
11/26/2014,Chattanooga,Robert Morris,61,46
11/26/2014,North Dakota,Alabama St,75,68
11/26/2014,Towson,Goucher,97,43
11/26/2014,Belmont,Denver,78,57
11/26/2014,James Madison,Sacred Heart,79,72
11/26/2014,Oklahoma,UCLA,75,65
11/26/2014,American Univ,Hampton,64,60
11/26/2014,Kennesaw,Samford,84,71
11/26/2014,West Virginia,VMI,103,72
11/26/2014,TCU,Radford,74,50
11/26/2014,Vermont,Bryant,73,47
11/26/2014,Georgia St,Oakland,83,78
11/26/2014,SMU,TX Southern,72,59
11/26/2014,Loy Marymount,UC Riverside,66,62
11/26/2014,South Carolina,UNC Asheville,89,75
11/26/2014,South Dakota,Wayne St NE,86,69
11/26/2014,Lehigh,DePaul,86,74
11/26/2014,St John's,Minnesota,70,61
11/26/2014,Jacksonville,Trinity Bap,69,57
11/26/2014,Louisville,Cleveland St,45,33
11/26/2014,NC State,Richmond,84,72
11/26/2014,G Washington,Longwood,91,66
11/26/2014,Massachusetts,Northeastern,79,54
11/26/2014,Morehead St,Marshall,77,68
11/26/2014,Ohio St,Campbell,91,64
11/26/2014,Youngstown St,Missouri KC,66,63
11/27/2014,Washington,San Jose St,78,56
11/27/2014,Baylor,Memphis,71,47
11/27/2014,Santa Barbara,Washington St,71,43
11/27/2014,CS Fullerton,Wright St,67,62
11/27/2014,Michigan St,Rider,77,45
11/27/2014,Mercer,Rice,77,71
11/27/2014,Robert Morris,ULM,71,54
11/27/2014,Oklahoma,Butler,59,46
11/27/2014,Chattanooga,Coastal Car,78,67
11/27/2014,Wisconsin,Georgetown,68,65
11/27/2014,North Carolina,UCLA,78,56
11/27/2014,Florida,UAB,56,47
11/27/2014,Stony Brook,Long Island,73,54
11/27/2014,Xavier,San Diego,82,71
11/27/2014,Marquette,Georgia Tech,72,70
11/27/2014,Tennessee,Santa Clara,64,57
11/27/2014,Austin Peay,Brown,79,58
11/27/2014,SC Upstate,Florida Intl,68,53
11/27/2014,UTEP,Princeton,62,56
11/27/2014,Illinois,Indiana St,88,62
11/27/2014,W Kentucky,St Joseph's PA,62,59
11/27/2014,Long Beach St,W Michigan,73,55
11/27/2014,SF Austin,Prairie View,73,61
11/27/2014,Kansas,Rhode Island,76,60
11/28/2014,Wisconsin,Oklahoma,69,56
11/28/2014,North Carolina,Florida,75,64
11/28/2014,Portland,Murray St,64,61
11/28/2014,Virginia,La Salle,64,56
11/28/2014,Michigan St,Marquette,79,68
11/28/2014,UCLA,UAB,88,76
11/28/2014,Gonzaga,St John's,73,66
11/28/2014,Kansas,Tennessee,82,67
11/28/2014,Utah,North Dakota,90,53
11/28/2014,TCU,Bradley,57,49
11/28/2014,Montana St,UT Arlington,104,81
11/28/2014,Mississippi St,St Louis,75,50
11/28/2014,Cincinnati,MTSU,69,51
11/28/2014,Valparaiso,Drake,66,46
11/28/2014,NC Central,E Illinois,65,40
11/28/2014,Florida Intl,Wright St,61,59
11/28/2014,Memphis,Indiana St,72,62
11/28/2014,W Michigan,San Jose St,79,60
11/28/2014,Washington St,Rice,76,74
11/28/2014,Georgia Tech,Rider,61,54
11/28/2014,Washington,Long Beach St,80,70
11/28/2014,Santa Barbara,Mercer,65,60
11/28/2014,Colorado St,Pacific,75,64
11/28/2014,Illinois,Baylor,62,54
11/28/2014,Brown,Prairie View,81,71
11/28/2014,UTEP,Xavier,77,73
11/28/2014,Butler,Georgetown,64,58
11/28/2014,Rhode Island,Santa Clara,66,44
11/28/2014,SF Austin,Austin Peay,83,62
11/28/2014,San Diego,Princeton,75,65
11/28/2014,Missouri St,AK Anchorage,55,51
11/28/2014,Minnesota,Georgia,66,62
11/28/2014,TAM C. Christi,MS Valley St,75,66
11/28/2014,Ohio St,James Madison,73,56
11/28/2014,Penn St,Bucknell,88,80
11/28/2014,Providence,Yale,72,66
11/28/2014,SC Upstate,CS Fullerton,79,64
11/28/2014,Maryland,Monmouth NJ,61,56
11/28/2014,Norfolk St,St Francis NY,72,70
11/28/2014,Florida St,Charleston So,58,47
11/28/2014,Nebraska,TN Martin,75,64
11/28/2014,TX Southern,Lamar,71,59
11/28/2014,Northern Arizona,Southern Univ,70,63
11/28/2014,Mississippi,Creighton,75,68
11/28/2014,Texas A&M,New Orleans,87,65
11/28/2014,Dartmouth,IPFW,68,67
11/28/2014,Alabama St,TX Pan American,91,79
11/28/2014,Radford,NC A&T,65,57
11/28/2014,Hofstra,Jackson St,86,56
11/28/2014,Cleveland St,Marshall,68,59
11/28/2014,St Peter's,Tennessee St,66,58
11/28/2014,Louisiana Tech,Samford,77,64
11/28/2014,Indiana,UNC Greensboro,87,79
11/28/2014,Arkansas,North Texas,89,73
11/28/2014,Tulane,SE Louisiana,71,61
11/28/2014,N Colorado,Stetson,82,62
11/28/2014,Miami FL,South Alabama,87,75
11/28/2014,NC State,Boise St,60,54
11/28/2014,Syracuse,Holy Cross,72,48
11/28/2014,Clemson,High Point,62,59
11/28/2014,Jacksonville St,Savannah St,74,71
11/28/2014,Hartford,Emerson,83,50
11/28/2014,Delaware St,Wake Forest,72,65
11/28/2014,Rutgers,Vanderbilt,68,65
11/29/2014,Houston Bap,Dallas Chr,88,44
11/29/2014,BYU,E Kentucky,90,76
11/29/2014,LSU,McNeese St,83,72
11/29/2014,W Illinois,Greenville,91,56
11/29/2014,Missouri KC,Wm Jewell,84,44
11/29/2014,St Mary's CA,Cal Poly SLO,82,56
11/29/2014,UC Davis,Utah Valley,64,43
11/29/2014,UNLV,Albany NY,75,59
11/29/2014,N Kentucky,Idaho,79,74
11/29/2014,Seattle,CS Northridge,70,58
11/29/2014,Wright St,SC Upstate,56,51
11/29/2014,Wyoming,New Mexico St,78,75
11/29/2014,Sam Houston St,Univ of Southwest,111,51
11/29/2014,Presbyterian,Bob Jones,88,39
11/29/2014,Stetson,Florida A&M,62,50
11/29/2014,Old Dominion,VA Commonwealth,73,67
11/29/2014,SE Missouri St,Alabama A&M,85,51
11/29/2014,Oakland,Toledo,81,79
11/29/2014,Siena,Loyola MD,81,71
11/29/2014,Loyola-Chicago,Kent,69,61
11/29/2014,UC Irvine,Loy Marymount,80,72
11/29/2014,Washington St,Missouri St,89,84
11/29/2014,Vanderbilt,La Salle,68,55
11/29/2014,St Francis NY,Tennessee St,59,57
11/29/2014,AK Anchorage,Rice,65,54
11/29/2014,St Louis,Bradley,60,57
11/29/2014,Pacific,Mercer,55,48
11/29/2014,Colorado St,Santa Barbara,65,63
11/29/2014,Mississippi,Cincinnati,66,54
11/29/2014,TCU,Mississippi St,61,52
11/29/2014,Norfolk St,St Peter's,60,58
11/29/2014,Valparaiso,Murray St,93,58
11/29/2014,Virginia,Rutgers,45,26
11/29/2014,Portland,Drake,71,59
11/29/2014,St Bonaventure,Niagara,74,59
11/29/2014,CS Fullerton,Florida Intl,64,61
11/29/2014,Radford,TAM C. Christi,57,46
11/29/2014,NC Central,Northern Arizona,40,36
11/29/2014,E Illinois,Southern Univ,54,43
11/29/2014,Creighton,MTSU,57,47
11/29/2014,MS Valley St,NC A&T,66,63
11/29/2014,William & Mary,Wofford,66,62
11/29/2014,Towson,UMBC,77,66
11/29/2014,South Florida,Jacksonville,79,65
11/29/2014,Citadel,Warren Wilson,84,45
11/29/2014,St Francis PA,Navy,85,68
11/29/2014,C Michigan,Grand Canyon,79,77
11/29/2014,Iowa,Longwood,77,44
11/29/2014,NJIT,Duquesne,84,81
11/29/2014,Gardner Webb,Brevard,78,63
11/29/2014,NE Omaha,Nevada,78,54
11/29/2014,Notre Dame,Chicago St,90,42
11/29/2014,Arizona St,Colgate,78,71
11/29/2014,Belmont,Ohio,83,81
11/29/2014,Wichita St,Tulsa,75,55
11/29/2014,West Virginia,Col Charleston,86,57
11/29/2014,TX Pan American,North Dakota,78,60
11/29/2014,Kennesaw,Chattanooga,77,69
11/29/2014,Georgia St,IUPUI,66,63
11/29/2014,WI Milwaukee,Concordia SP,64,59
11/29/2014,Dayton,IL Chicago,75,41
11/29/2014,Utah,Alabama St,93,62
11/29/2014,Davidson,UNC Wilmington,72,49
11/29/2014,Ark Little Rock,Cent Arkansas,85,71
11/29/2014,Northwestern LA,Missouri Val,87,76
11/29/2014,Wagner,Penn,64,61
11/29/2014,Seton Hall,G Washington,58,54
11/29/2014,MD E Shore,Fordham,72,66
11/29/2014,S Illinois,Olivet Naz,76,60
11/29/2014,Buffalo,Canisius,72,57
11/29/2014,Howard,Gwynedd-Mercy,96,83
11/29/2014,Michigan,Nicholls St,91,62
11/29/2014,UC Riverside,Abilene Chr,76,56
11/29/2014,Morehead St,Kentucky Chr,121,49
11/29/2014,Stony Brook,Thomas Aquinas,70,49
11/29/2014,Ga Southern,S Carolina St,71,58
11/29/2014,Harvard,Massachusetts,75,73
11/29/2014,Cornell,Binghamton,68,54
11/29/2014,George Mason,Manhattan,64,63
11/29/2014,Columbia,American Univ,52,43
11/29/2014,SE Louisiana,Langston,92,80
11/29/2014,Northeastern,Fairfield,57,48
11/29/2014,Illinois St,Youngstown St,85,73
11/30/2014,Maryland,VMI,95,77
11/30/2014,UCF,Bethune-Cookman,75,67
11/30/2014,San Francisco,Montana,76,57
11/30/2014,South Dakota,CS Bakersfield,68,66
11/30/2014,SMU,Monmouth NJ,63,51
11/30/2014,California,Fresno St,64,57
11/30/2014,E Washington,Eastern Oregon,104,87
11/30/2014,FL Gulf Coast,S Dakota St,71,58
11/30/2014,Villanova,Delaware,78,47
11/30/2014,USC,New Mexico,66,54
11/30/2014,Texas St,Howard Payne,68,39
11/30/2014,Drexel,Southern Miss,59,36
11/30/2014,Akron,Bryant,72,66
11/30/2014,N Dakota St,Montana St,72,51
11/30/2014,Long Beach St,Xavier,73,70
11/30/2014,Marquette,Tennessee,67,59
11/30/2014,Lehigh,PSU Mont Alto,100,74
11/30/2014,Washington,UTEP,68,65
11/30/2014,Princeton,San Jose St,69,54
11/30/2014,Georgia Tech,Rhode Island,64,61
11/30/2014,W Michigan,San Diego,68,66
11/30/2014,Valparaiso,Portland,70,55
11/30/2014,Tulane,Tennessee Tech,73,68
11/30/2014,Oregon,Portland St,81,59
11/30/2014,Santa Clara,Rider,68,60
11/30/2014,Kansas,Michigan St,61,56
11/30/2014,Murray St,Drake,68,59
11/30/2014,N Illinois,Maine,61,56
11/30/2014,Lafayette,F Dickinson,82,61
11/30/2014,East Carolina,Central Conn,74,59
11/30/2014,Charlotte,UNC Asheville,66,63
11/30/2014,Colorado,Lipscomb,84,75
11/30/2014,Kentucky,Providence,58,38
11/30/2014,Texas Tech,Air Force,63,62
11/30/2014,Southern Utah,UT San Antonio,93,92
11/30/2014,Duke,Army,93,73
11/30/2014,Texas,Connecticut,55,54
11/30/2014,Elon,Miami OH,70,68
11/30/2014,MA Lowell,Boston Univ,69,59
11/30/2014,Quinnipiac,Vermont,89,73
11/30/2014,Yale,Hartford,69,57
11/30/2014,Sacred Heart,Campbell,71,62
11/30/2014,Arkansas,Iona,94,77
11/30/2014,Jacksonville St,Fort Valley St,81,49
11/30/2014,Brown,J&W RI,75,65
11/30/2014,Temple,Long Island,70,56
11/30/2014,N Colorado,Florida A&M,95,56
11/30/2014,New Hampshire,Dartmouth,65,63
11/30/2014,Northern Iowa,Richmond,55,50
11/30/2014,DePaul,Stanford,87,72
11/30/2014,FL Atlantic,Ave Maria,54,43
11/30/2014,Virginia Tech,Morgan St,83,63
11/30/2014,Bowling Green,Detroit,64,63
11/30/2014,Denver,New Orleans,79,60
12/1/2014,Coppin St,Goldey Beacom,103,50
12/1/2014,Samford,Jacksonville,76,70
12/1/2014,South Carolina,Marshall,77,59
12/1/2014,Detroit,Aquinas,109,59
12/1/2014,Charleston So,W Carolina,72,66
12/1/2014,Arkansas St,Cent Arkansas,67,49
12/1/2014,Seattle,Pac Lutheran,72,33
12/1/2014,CS Sacramento,Utah Valley,65,56
12/1/2014,Weber St,Oral Roberts,62,61
12/1/2014,WI Green Bay,MN Duluth,78,52
12/1/2014,Baylor,TX Southern,75,49
12/1/2014,Winthrop,Savannah St,68,47
12/1/2014,E Michigan,Marygrove,83,52
12/1/2014,Rutgers,Clemson,69,64
12/1/2014,Bucknell,Fairfield,72,66
12/1/2014,Boston College,Marist,79,61
12/1/2014,Fordham,Siena,69,67
12/1/2014,Nebraska,Florida St,70,65
12/1/2014,ETSU,Morehead St,63,59
12/1/2014,Liberty,Furman,66,52
12/1/2014,High Point,UNC Greensboro,76,68
12/1/2014,North Florida,Edward Waters,97,65
12/1/2014,SC Upstate,Barber-Scotia,105,43
12/2/2014,Hampton,Tennessee St,62,54
12/2/2014,St Louis,Rockhurst,80,48
12/2/2014,Troy,Alcorn St,72,51
12/2/2014,Alabama,South Florida,82,71
12/2/2014,Evansville,Wright St,86,78
12/2/2014,Missouri,SE Missouri St,65,61
12/2/2014,Grand Canyon,IL Chicago,66,61
12/2/2014,Kansas St,NE Omaha,84,66
12/2/2014,Iowa St,Lamar,96,59
12/2/2014,MD E Shore,UMBC,65,52
12/2/2014,VA Commonwealth,Illinois St,66,62
12/2/2014,Bradley,C Michigan,84,73
12/2/2014,Texas,UT Arlington,63,53
12/2/2014,South Dakota,CS Northridge,68,65
12/2/2014,Louisville,Ohio St,64,55
12/2/2014,Idaho St,MT Western,86,66
12/2/2014,Elon,VA-Lynchburg,111,55
12/2/2014,Hawaii,Delaware St,75,60
12/2/2014,UC Riverside,CS Bakersfield,59,58
12/2/2014,Gonzaga,SE Louisiana,76,57
12/2/2014,DePaul,N Illinois,78,67
12/2/2014,BYU,Utah St,91,81
12/2/2014,Wyoming,Denver,68,42
12/2/2014,Arizona,Gardner Webb,91,65
12/2/2014,Purdue,NC State,66,61
12/2/2014,Miami FL,Illinois,70,61
12/2/2014,Indiana,Pittsburgh,81,69
12/2/2014,Akron,Ark Pine Bluff,81,60
12/2/2014,Loyola MD,Columbia,64,62
12/2/2014,Georgia,Chattanooga,86,55
12/2/2014,Seton Hall,Mt St Mary's,78,55
12/2/2014,Minnesota,Wake Forest,84,69
12/2/2014,Cincinnati,Stony Brook,78,52
12/2/2014,Belmont,MTSU,63,59
12/2/2014,Col Charleston,Citadel,59,55
